result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24866,1,131,44,2,1,1,1,26.0,63,1:28:32.430,5312430,63,1,1:15.484,234.121,2024-07-10T19:27:23.644-07:00
24867,822,131,77,1,2,2,2,18.0,63,+5.783,5318213,63,2,1:15.902,232.831,2024-07-10T19:27:23.644-07:00
24868,817,4,3,5,3,3,3,15.0,63,+14.320,5326750,62,4,1:17.552,227.878,2024-07-10T19:27:23.644-07:00
24869,826,213,26,8,4,4,4,12.0,63,+15.141,5327571,62,6,1:17.666,227.543,2024-07-10T19:27:23.644-07:00
24870,844,6,16,7,5,5,5,10.0,63,+19.111,5331541,62,12,1:18.173,226.067,2024-07-10T19:27:23.644-07:00
24871,815,211,11,11,6,6,6,8.0,63,+19.652,5332082,49,9,1:18.084,226.325,2024-07-10T19:27:23.644-07:00
24872,832,1,55,10,7,7,7,6.0,63,+20.230,5332660,62,11,1:18.118,226.226,2024-07-10T19:27:23.644-07:00
24873,846,1,4,9,8,8,8,4.0,63,+21.131,5333561,63,8,1:18.069,226.368,2024-07-10T19:27:23.644-07:00
24874,8,51,7,18,9,9,9,2.0,63,+22.224,5334654,63,10,1:18.088,226.313,2024-07-10T19:27:23.644-07:00
24875,841,51,99,20,10,10,10,1.0,63,+26.398,5338828,61,15,1:18.794,224.286,2024-07-10T19:27:23.644-07:00
24876,849,3,6,19,11,11,11,0.0,63,+27.135,5339565,37,14,1:18.719,224.499,2024-07-10T19:27:23.644-07:00
24877,20,6,5,14,12,12,12,0.0,63,+28.453,5340883,44,7,1:17.767,227.248,2024-07-10T19:27:23.644-07:00
24878,840,211,18,15,13,13,13,0.0,63,+29.163,5341593,46,13,1:18.360,225.528,2024-07-10T19:27:23.644-07:00
24879,154,210,8,16,14,14,14,0.0,63,+32.935,5345365,45,17,1:18.822,224.206,2024-07-10T19:27:23.644-07:00
24880,848,9,23,6,15,15,15,0.0,63,+57.284,5369714,63,3,1:16.177,231.991,2024-07-10T19:27:23.644-07:00
24881,847,3,63,13,"",R,16,0.0,51,\N,"",43,16,1:18.811,224.237,2024-07-10T19:27:23.644-07:00
24882,830,9,33,3,"",R,17,0.0,50,\N,"",44,5,1:17.637,227.628,2024-07-10T19:27:23.644-07:00
24883,825,210,20,17,"",R,18,0.0,47,\N,"",45,18,1:19.273,222.93,2024-07-10T19:27:23.644-07:00
24884,839,4,31,12,"",R,19,0.0,27,\N,"",22,19,1:19.606,221.998,2024-07-10T19:27:23.644-07:00
24885,842,213,10,4,"",R,20,0.0,8,\N,"",5,20,1:20.403,219.797,2024-07-10T19:27:23.644-07:00
