result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
7794,22,23,23,5,1,1,1,10.0,53,1:16:21.706,4581706,48,5,1:24.967,245.445,2024-07-10T19:27:23.644-07:00
7795,18,23,22,6,2,2,2,8.0,53,+2.866,4584572,46,4,1:24.935,245.538,2024-07-10T19:27:23.644-07:00
7796,8,6,4,3,3,3,3,6.0,53,+30.664,4612370,36,2,1:24.761,246.042,2024-07-10T19:27:23.644-07:00
7797,16,10,20,2,4,4,4,5.0,53,+31.131,4612837,36,1,1:24.739,246.106,2024-07-10T19:27:23.644-07:00
7798,4,4,7,8,5,5,5,4.0,53,+59.182,4640888,50,8,1:25.199,244.777,2024-07-10T19:27:23.644-07:00
7799,5,1,2,4,6,6,6,3.0,53,+1:00.693,4642399,51,6,1:25.109,245.036,2024-07-10T19:27:23.644-07:00
7800,2,2,6,15,7,7,7,2.0,53,+1:22.412,4664118,30,9,1:25.488,243.95,2024-07-10T19:27:23.644-07:00
7801,20,9,15,9,8,8,8,1.0,53,+1:25.407,4667113,50,7,1:25.194,244.791,2024-07-10T19:27:23.644-07:00
7802,21,6,3,14,9,9,9,0.0,53,+1:26.856,4668562,28,10,1:25.498,243.921,2024-07-10T19:27:23.644-07:00
7803,6,3,17,17,10,10,10,0.0,53,+2:42.163,4743869,51,16,1:25.976,242.565,2024-07-10T19:27:23.644-07:00
7804,10,7,10,16,11,11,11,0.0,53,+2:43.925,4745631,50,14,1:25.751,243.201,2024-07-10T19:27:23.644-07:00
7805,1,1,1,1,12,12,12,0.0,52,\N,"",52,3,1:24.802,245.923,2024-07-10T19:27:23.644-07:00
7806,67,5,12,19,13,13,13,0.0,52,\N,"",50,11,1:25.564,243.733,2024-07-10T19:27:23.644-07:00
7807,15,7,9,11,14,14,14,0.0,52,\N,"",49,13,1:25.700,243.346,2024-07-10T19:27:23.644-07:00
7808,154,4,8,12,15,15,15,0.0,52,\N,"",51,12,1:25.609,243.605,2024-07-10T19:27:23.644-07:00
7809,3,3,16,18,16,16,16,0.0,51,\N,"",50,15,1:25.901,242.777,2024-07-10T19:27:23.644-07:00
7810,24,10,21,7,"",R,17,0.0,22,\N,"",22,17,1:26.041,242.382,2024-07-10T19:27:23.644-07:00
7811,153,5,11,20,"",R,18,0.0,19,\N,"",17,19,1:27.846,237.401,2024-07-10T19:27:23.644-07:00
7812,9,2,5,13,"",R,19,0.0,15,\N,"",12,18,1:27.819,237.474,2024-07-10T19:27:23.644-07:00
7813,17,9,14,10,"",R,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
