result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
17870,476,6,3,2,1,1,1,9.0,75,2:01:52.1,7312100,"","",\N,"",2024-07-10T19:27:23.644-07:00
17871,403,6,1,1,2,2,2,6.0,75,+0.9,7313000,"","",\N,"",2024-07-10T19:27:23.644-07:00
17872,373,172,15,11,3,3,3,4.0,75,+13.1,7325200,"","",\N,"",2024-07-10T19:27:23.644-07:00
17873,475,172,14,4,4,4,4,3.0,75,+22.2,7334300,"","",\N,"",2024-07-10T19:27:23.644-07:00
17874,386,6,2,3,5,5,5,2.0,75,+22.3,7334400,"","",\N,"",2024-07-10T19:27:23.644-07:00
17875,356,170,10,7,6,6,6,1.0,75,+1:20.1,7392200,"","",\N,"",2024-07-10T19:27:23.644-07:00
17876,341,170,12,9,7,7,7,0.0,75,+1:26.7,7398800,"","",\N,"",2024-07-10T19:27:23.644-07:00
17877,289,66,4,5,8,8,8,0.0,75,+1:29.8,7401900,"","",\N,"",2024-07-10T19:27:23.644-07:00
17878,479,66,5,8,9,9,9,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17879,364,95,7,6,10,10,10,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17880,347,95,6,12,11,11,11,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17881,360,170,11,14,12,12,12,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17882,401,172,16,16,13,13,13,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17883,430,95,8,17,14,14,14,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17884,478,95,9,13,15,15,15,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17885,418,170,17,0,"",W,16,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17886,437,172,18,0,"",W,17,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
