result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
16325,235,182,11,1,1,1,1,9.0,90,1:59:25.7,7165700,"","",\N,"",2024-07-10T19:27:23.644-07:00
16326,356,182,12,6,2,2,2,6.0,90,+46.2,7211900,"","",\N,"",2024-07-10T19:27:23.644-07:00
16327,358,180,2,3,3,3,3,4.0,90,+52.0,7217700,"","",\N,"",2024-07-10T19:27:23.644-07:00
16328,306,196,18,2,4,4,4,3.0,89,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16329,360,187,4,9,5,5,5,2.0,87,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16330,359,196,19,15,6,6,6,1.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16331,353,180,25,16,7,7,7,0.0,81,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16332,343,66,16,18,"",N,8,0.0,80,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16333,289,180,1,7,"",R,9,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16334,346,180,9,8,"",R,10,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16335,357,180,3,11,"",R,11,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16336,345,6,6,13,"",R,12,0.0,37,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16337,328,196,17,4,"",R,13,0.0,32,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16338,371,189,69,17,"",D,14,0.0,22,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16339,341,66,14,14,"",R,15,0.0,15,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16340,361,182,21,10,"",R,16,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16341,372,183,26,19,"",R,17,0.0,10,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16342,304,187,5,5,"",R,18,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16343,262,66,15,12,"",R,19,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16344,351,182,20,20,"",R,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
