result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24726,1,131,44,1,1,1,1,25.0,66,1:31:45.279,5505279,63,2,1:19.822,209.942,2024-07-10T19:27:23.644-07:00
24727,830,9,33,3,2,2,2,18.0,66,+24.177,5529456,53,4,1:21.477,205.677,2024-07-10T19:27:23.644-07:00
24728,822,131,77,2,3,3,3,16.0,66,+44.752,5550031,66,1,1:18.183,214.343,2024-07-10T19:27:23.644-07:00
24729,840,211,18,5,4,4,4,12.0,65,\N,"",56,8,1:22.024,204.306,2024-07-10T19:27:23.644-07:00
24730,815,211,11,4,5,5,5,10.0,65,\N,"",58,16,1:22.515,203.09,2024-07-10T19:27:23.644-07:00
24731,832,1,55,7,6,6,6,8.0,65,\N,"",59,5,1:21.771,204.938,2024-07-10T19:27:23.644-07:00
24732,20,6,5,11,7,7,7,6.0,65,\N,"",48,18,1:22.707,202.618,2024-07-10T19:27:23.644-07:00
24733,848,9,23,6,8,8,8,4.0,65,\N,"",41,11,1:22.194,203.883,2024-07-10T19:27:23.644-07:00
24734,842,213,10,10,9,9,9,2.0,65,\N,"",44,17,1:22.543,203.021,2024-07-10T19:27:23.644-07:00
24735,846,1,4,8,10,10,10,1.0,65,\N,"",56,13,1:22.392,203.393,2024-07-10T19:27:23.644-07:00
24736,817,4,3,13,11,11,11,0.0,65,\N,"",51,14,1:22.464,203.215,2024-07-10T19:27:23.644-07:00
24737,826,213,26,12,12,12,12,0.0,65,\N,"",47,12,1:22.336,203.531,2024-07-10T19:27:23.644-07:00
24738,839,4,31,15,13,13,13,0.0,65,\N,"",65,10,1:22.174,203.933,2024-07-10T19:27:23.644-07:00
24739,8,51,7,14,14,14,14,0.0,65,\N,"",47,7,1:21.888,204.645,2024-07-10T19:27:23.644-07:00
24740,825,210,20,16,15,15,15,0.0,65,\N,"",64,19,1:23.474,200.757,2024-07-10T19:27:23.644-07:00
24741,841,51,99,20,16,16,16,0.0,65,\N,"",47,6,1:21.801,204.863,2024-07-10T19:27:23.644-07:00
24742,847,3,63,18,17,17,17,0.0,65,\N,"",37,15,1:22.503,203.119,2024-07-10T19:27:23.644-07:00
24743,849,3,6,19,18,18,18,0.0,64,\N,"",60,9,1:22.030,204.291,2024-07-10T19:27:23.644-07:00
24744,154,210,8,17,19,19,19,0.0,64,\N,"",64,3,1:20.409,208.409,2024-07-10T19:27:23.644-07:00
24745,844,6,16,9,"",R,20,0.0,38,\N,"",35,20,1:23.968,199.576,2024-07-10T19:27:23.644-07:00
