result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
16781,373,180,5,2,1,1,1,9.0,108,2:03:13.2,7393200,"","",\N,"",2024-07-10T19:27:23.644-07:00
16782,289,180,6,1,2,2,2,6.0,108,+6.3,7399500,"","",\N,"",2024-07-10T19:27:23.644-07:00
16783,304,191,2,6,3,3,3,4.0,107,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16784,346,167,15,12,4,4,4,3.0,106,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16785,356,191,1,5,5,5,5,2.0,104,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16786,347,167,16,15,6,6,6,1.0,101,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16787,306,187,22,18,7,7,7,0.0,101,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16788,341,11,3,11,"",R,8,0.0,96,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16789,278,6,9,4,"",R,9,0.0,95,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16790,328,66,7,10,"",R,10,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16791,235,167,21,16,"",R,11,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16792,389,191,19,17,"",R,12,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16793,388,66,17,14,"",R,13,0.0,41,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16794,374,66,8,13,"",R,14,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16795,358,167,4,8,"",R,15,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16796,364,190,11,3,"",R,16,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16797,360,194,14,9,"",R,17,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16798,382,180,18,7,"",R,18,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
