result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
3041,30,6,3,2,1,1,1,10.0,67,1:42:00.307,6120307,"","",\N,"",2024-07-10T19:27:23.644-07:00
3042,57,1,1,3,2,2,2,6.0,67,+13.822,6134129,"","",\N,"",2024-07-10T19:27:23.644-07:00
3043,14,1,2,1,3,3,3,4.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3044,22,6,4,4,4,4,4,3.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3045,21,22,11,7,5,5,5,2.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3046,37,21,18,12,6,6,6,1.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3047,64,15,16,15,7,7,7,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3048,60,18,21,21,8,8,8,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3049,55,20,14,17,9,9,9,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3050,18,3,10,11,10,10,10,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3051,65,19,8,16,11,11,11,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3052,25,22,12,14,12,12,12,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3053,41,16,23,18,"",R,13,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3054,48,18,20,20,"",R,14,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3055,35,16,22,9,"",R,15,0.0,46,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3056,56,19,7,8,"",R,16,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3057,50,21,19,13,"",R,17,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3058,23,3,9,5,"",R,18,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3059,63,15,17,19,"",R,19,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3060,49,17,5,10,"",R,20,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
3061,15,17,6,6,"",R,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
