result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
13861,182,6,1,1,1,1,1,9.0,78,1:59:51.47,7191470,"","",\N,"",2024-07-10T19:27:23.644-07:00
13862,222,25,3,5,2,2,2,6.0,78,+11.13,7202600,"","",\N,"",2024-07-10T19:27:23.644-07:00
13863,221,25,4,4,3,3,3,4.0,78,+1:04.84,7256310,"","",\N,"",2024-07-10T19:27:23.644-07:00
13864,233,37,34,6,4,4,4,3.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13865,200,1,12,11,5,5,5,2.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13866,224,56,30,7,6,6,6,1.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13867,252,58,16,15,7,7,7,0.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13868,197,58,17,10,8,8,8,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13869,250,204,8,13,9,9,9,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13870,187,67,28,17,10,10,10,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13871,277,59,21,18,11,11,11,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13872,172,27,26,8,12,12,12,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13873,278,57,22,12,13,13,13,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13874,223,6,2,2,14,14,14,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13875,255,32,6,16,"",R,15,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13876,238,37,10,3,"",R,16,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13877,231,1,11,14,"",R,17,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13878,230,37,9,9,"",R,18,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13879,178,63,19,19,"",R,19,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13880,199,204,7,20,"",R,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13881,235,59,20,0,"",F,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13882,280,63,38,0,"",F,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13883,256,70,37,0,"",F,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13884,229,64,24,0,"",F,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13885,232,37,35,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
