result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
18865,475,118,18,2,1,1,1,8.0,87,2:35:03.9,9303900,"","",\N,"",2024-07-10T19:27:23.644-07:00
18866,579,105,2,4,2,2,2,6.0,87,+41.2,9345100,"","",\N,"",2024-07-10T19:27:23.644-07:00
18867,476,6,36,8,3,3,3,4.0,85,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18868,418,105,26,11,4,4,4,3.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18869,483,105,8,12,5,5,5,1.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18870,578,6,34,10,6,6,6,0.0,83,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18871,479,118,22,3,7,7,7,1.0,82,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18872,577,6,32,9,8,8,8,0.0,82,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18873,580,105,10,15,9,9,9,0.0,81,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18874,547,105,14,18,10,10,10,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18875,609,105,28,16,11,11,11,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18876,581,6,30,7,"",R,12,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18877,590,118,20,1,"",R,13,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18878,554,105,6,5,"",R,14,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18879,506,105,16,14,"",R,15,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18880,501,105,4,6,"",R,16,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18881,347,105,24,13,"",R,17,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18882,586,105,12,17,"",R,18,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
20294,501,105,8,12,5,5,5,1.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
20295,638,105,28,16,11,11,11,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
