result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
20635,4,6,8,1,1,1,1,25.0,53,1:16:24.572,4584572,52,1,1:24.139,247.861,2024-07-10T19:27:23.644-07:00
20636,18,1,1,2,2,2,2,18.0,53,+2.938,4587510,46,8,1:24.598,246.516,2024-07-10T19:27:23.644-07:00
20637,13,6,7,3,3,3,3,15.0,53,+4.223,4588795,51,6,1:24.575,246.583,2024-07-10T19:27:23.644-07:00
20638,20,9,5,6,4,4,4,12.0,53,+28.196,4612768,50,4,1:24.493,246.822,2024-07-10T19:27:23.644-07:00
20639,3,131,4,7,5,5,5,10.0,53,+29.942,4614514,52,3,1:24.491,246.828,2024-07-10T19:27:23.644-07:00
20640,17,9,6,4,6,6,6,8.0,53,+31.276,4615848,52,2,1:24.278,247.452,2024-07-10T19:27:23.644-07:00
20641,807,3,10,8,7,7,7,6.0,53,+32.812,4617384,52,7,1:24.576,246.58,2024-07-10T19:27:23.644-07:00
20642,9,4,11,9,8,8,8,4.0,53,+34.028,4618600,48,5,1:24.560,246.627,2024-07-10T19:27:23.644-07:00
20643,30,131,3,12,9,9,9,2.0,53,+44.948,4629520,49,11,1:24.947,245.503,2024-07-10T19:27:23.644-07:00
20644,22,3,9,10,10,10,10,1.0,53,+1:04.213,4648785,48,14,1:25.239,244.662,2024-07-10T19:27:23.644-07:00
20645,67,5,16,14,11,11,11,0.0,53,+1:05.056,4649628,51,13,1:25.224,244.705,2024-07-10T19:27:23.644-07:00
20646,24,10,15,19,12,12,12,0.0,53,+1:06.106,4650678,51,12,1:25.102,245.056,2024-07-10T19:27:23.644-07:00
20647,808,4,12,20,13,13,13,0.0,53,+1:18.919,4663491,53,9,1:24.644,246.382,2024-07-10T19:27:23.644-07:00
20648,37,15,22,16,14,14,14,0.0,52,\N,"",47,16,1:26.325,241.584,2024-07-10T19:27:23.644-07:00
20649,153,5,17,15,15,15,15,0.0,52,\N,"",51,15,1:25.472,243.995,2024-07-10T19:27:23.644-07:00
20650,16,10,14,11,16,16,16,0.0,52,\N,"",51,10,1:24.937,245.532,2024-07-10T19:27:23.644-07:00
20651,10,166,24,24,17,17,17,0.0,51,\N,"",50,17,1:27.765,237.62,2024-07-10T19:27:23.644-07:00
20652,5,205,19,18,18,18,18,0.0,51,\N,"",50,18,1:27.822,237.466,2024-07-10T19:27:23.644-07:00
20653,29,164,20,23,19,19,19,0.0,51,\N,"",45,20,1:28.875,234.653,2024-07-10T19:27:23.644-07:00
20654,810,166,25,21,20,20,20,0.0,50,\N,"",46,19,1:28.171,236.526,2024-07-10T19:27:23.644-07:00
20655,15,205,18,17,"",R,21,0.0,46,\N,"",30,21,1:29.017,234.278,2024-07-10T19:27:23.644-07:00
20656,811,164,21,22,"",R,22,0.0,11,\N,"",10,22,1:30.880,229.476,2024-07-10T19:27:23.644-07:00
20657,1,1,2,5,"",R,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
20658,155,15,23,13,"",R,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
