result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24526,822,131,77,3,1,1,1,25.0,52,1:21:46.755,4906755,49,4,1:31.862,227.571,2024-07-10T19:27:23.644-07:00
24527,20,6,5,1,2,2,2,18.0,52,+13.343,4920098,38,5,1:32.122,226.929,2024-07-10T19:27:23.644-07:00
24528,1,131,44,4,3,3,3,16.0,52,+13.858,4920613,45,1,1:30.983,229.77,2024-07-10T19:27:23.644-07:00
24529,848,9,23,6,4,4,4,12.0,52,+59.537,4966292,36,8,1:32.775,225.332,2024-07-10T19:27:23.644-07:00
24530,832,1,55,7,5,5,5,10.0,52,+1:09.101,4975856,46,12,1:33.563,223.434,2024-07-10T19:27:23.644-07:00
24531,844,6,16,2,6,6,6,8.0,51,\N,"",48,2,1:31.611,228.195,2024-07-10T19:27:23.644-07:00
24532,842,5,10,9,7,7,7,6.0,51,\N,"",43,17,1:35.321,219.313,2024-07-10T19:27:23.644-07:00
24533,815,211,11,17,8,8,8,4.0,51,\N,"",46,7,1:32.621,225.706,2024-07-10T19:27:23.644-07:00
24534,840,211,18,12,9,9,9,2.0,51,\N,"",26,14,1:34.713,220.721,2024-07-10T19:27:23.644-07:00
24535,826,5,26,14,10,10,10,1.0,51,\N,"",47,10,1:33.239,224.21,2024-07-10T19:27:23.644-07:00
24536,846,1,4,8,11,11,11,0.0,51,\N,"",31,13,1:34.116,222.121,2024-07-10T19:27:23.644-07:00
24537,8,51,7,13,12,12,12,0.0,51,\N,"",50,9,1:33.190,224.328,2024-07-10T19:27:23.644-07:00
24538,154,210,8,10,13,13,13,0.0,51,\N,"",18,16,1:34.988,220.082,2024-07-10T19:27:23.644-07:00
24539,841,51,99,11,14,14,14,0.0,51,\N,"",51,6,1:32.369,226.322,2024-07-10T19:27:23.644-07:00
24540,825,210,20,19,15,15,15,0.0,51,\N,"",49,3,1:31.732,227.894,2024-07-10T19:27:23.644-07:00
24541,847,3,63,18,16,16,16,0.0,50,\N,"",27,18,1:35.458,218.998,2024-07-10T19:27:23.644-07:00
24542,9,3,88,0,16,16,17,0.0,50,\N,"",44,19,1:36.332,217.012,2024-07-10T19:27:23.644-07:00
24543,830,9,33,5,"",R,18,0.0,14,\N,"",10,20,1:37.249,214.965,2024-07-10T19:27:23.644-07:00
24544,817,4,3,16,"",D,19,0.0,51,\N,"",48,11,1:33.481,223.63,2024-07-10T19:27:23.644-07:00
24545,807,4,27,15,"",D,20,0.0,51,\N,"",47,15,1:34.921,220.237,2024-07-10T19:27:23.644-07:00
