result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15025,224,32,1,7,1,1,1,9.0,75,1:48:18.7,6498700,"","",\N,"",2024-07-10T19:27:23.644-07:00
15026,327,25,4,3,2,2,2,6.0,75,+42.7,6541400,"","",\N,"",2024-07-10T19:27:23.644-07:00
15027,332,58,20,14,3,3,3,4.0,75,+1:13.1,6571800,"","",\N,"",2024-07-10T19:27:23.644-07:00
15028,309,1,6,5,4,4,4,3.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15029,306,66,15,10,5,5,5,2.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15030,304,1,5,2,6,6,6,1.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15031,329,37,12,19,7,7,7,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15032,280,37,11,18,8,8,8,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15033,223,66,14,8,9,9,9,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15034,290,34,17,12,10,10,10,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15035,330,80,24,20,11,11,11,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15036,235,6,7,6,12,12,12,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15037,199,34,18,15,"",R,13,0.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15038,307,80,23,21,"",R,14,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15039,238,32,2,1,"",R,15,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15040,328,25,3,4,"",R,16,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15041,182,66,16,11,"",R,17,0.0,28,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15042,289,58,25,22,"",R,18,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15043,305,63,9,9,"",R,19,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15044,262,58,19,13,"",R,20,0.0,23,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15045,333,34,21,17,"",R,21,0.0,17,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15046,250,63,10,16,"",R,22,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
