result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
18167,356,170,2,1,1,1,1,8.0,36,2:21:37.3,8497300,"","",\N,"",2024-07-10T19:27:23.644-07:00
18168,360,170,4,14,2,2,2,6.0,36,+1:03.3,8560600,"","",\N,"",2024-07-10T19:27:23.644-07:00
18169,482,170,34,5,3,3,3,4.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18170,403,6,24,4,4,4,4,3.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18171,373,32,18,10,5,5,5,2.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18172,376,170,32,15,6,6,6,1.0,28,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18173,289,66,10,6,"",R,7,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18174,502,32,16,17,"",R,8,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18175,435,6,22,13,"",R,9,0.0,23,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18176,476,6,26,11,"",R,10,0.0,22,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18177,505,170,36,9,"",R,11,0.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18178,507,106,30,18,"",R,12,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18179,347,66,6,7,"",R,13,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18180,404,32,14,8,"",R,14,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18181,364,66,8,12,"",R,15,0.0,4,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18182,479,170,38,2,"",R,16,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18183,508,106,28,16,"",R,17,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18184,475,32,12,3,"",W,18,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
18185,540,32,20,19,"",W,19,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
