result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
765,21,4,2,1,1,1,1,10.0,56,1:30:40.529,5440529,16,2,1:35.294,209.402,2024-07-10T19:27:23.644-07:00
766,4,4,1,7,2,2,2,8.0,56,+4.585,5445114,45,1,1:34.803,210.487,2024-07-10T19:27:23.644-07:00
767,18,11,12,2,3,3,3,6.0,56,+9.631,5450160,35,4,1:35.604,208.723,2024-07-10T19:27:23.644-07:00
768,31,1,4,5,4,4,4,5.0,56,+39.351,5479880,39,3,1:35.566,208.806,2024-07-10T19:27:23.644-07:00
769,13,6,6,21,5,5,5,4.0,56,+43.254,5483783,51,8,1:35.954,207.962,2024-07-10T19:27:23.644-07:00
770,30,6,5,14,6,6,6,3.0,56,+43.854,5484383,44,5,1:35.647,208.629,2024-07-10T19:27:23.644-07:00
771,35,2,17,10,7,7,7,2.0,56,+1:20.461,5520990,43,9,1:36.002,207.858,2024-07-10T19:27:23.644-07:00
772,23,7,7,22,8,8,8,1.0,56,+1:21.288,5521817,34,6,1:35.686,208.544,2024-07-10T19:27:23.644-07:00
773,15,7,8,9,9,9,9,0.0,55,\N,"",52,11,1:36.380,207.042,2024-07-10T19:27:23.644-07:00
774,22,11,11,20,10,10,10,0.0,55,\N,"",54,10,1:36.188,207.456,2024-07-10T19:27:23.644-07:00
775,24,5,20,13,11,11,11,0.0,54,\N,"",40,16,1:37.387,204.902,2024-07-10T19:27:23.644-07:00
776,27,13,19,15,12,12,12,0.0,54,\N,"",34,18,1:38.198,203.209,2024-07-10T19:27:23.644-07:00
777,33,13,18,16,13,13,13,0.0,54,\N,"",39,19,1:39.510,200.53,2024-07-10T19:27:23.644-07:00
778,11,8,22,17,14,14,14,0.0,53,\N,"",14,20,1:40.199,199.151,2024-07-10T19:27:23.644-07:00
779,2,2,16,11,"",R,15,0.0,48,\N,"",41,7,1:35.751,208.403,2024-07-10T19:27:23.644-07:00
780,26,5,21,12,"",R,16,0.0,41,\N,"",25,14,1:37.313,205.057,2024-07-10T19:27:23.644-07:00
781,34,8,23,18,"",R,17,0.0,33,\N,"",18,21,1:42.833,194.05,2024-07-10T19:27:23.644-07:00
782,32,9,15,8,"",R,18,0.0,26,\N,"",14,13,1:36.867,206.002,2024-07-10T19:27:23.644-07:00
783,17,3,9,4,"",R,19,0.0,15,\N,"",12,12,1:36.771,206.206,2024-07-10T19:27:23.644-07:00
784,14,9,14,19,"",R,20,0.0,10,\N,"",4,17,1:38.078,203.458,2024-07-10T19:27:23.644-07:00
785,3,3,10,3,"",R,21,0.0,6,\N,"",6,15,1:37.366,204.946,2024-07-10T19:27:23.644-07:00
786,8,1,3,6,"",R,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
