result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
19010,579,6,1,1,1,1,1,9.0,22,3:38:43.7,13123700,"","",\N,"",2024-07-10T19:27:23.644-07:00
19011,475,105,7,4,2,2,2,6.0,22,+46.4,13170100,"","",\N,"",2024-07-10T19:27:23.644-07:00
19012,554,105,6,8,3,3,3,4.0,22,+7:38.3,13582000,"","",\N,"",2024-07-10T19:27:23.644-07:00
19013,580,105,20,16,4,4,4,3.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19014,627,105,15,14,5,5,5,2.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19015,506,105,21,11,"",D,6,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19016,638,105,22,19,"",N,7,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19017,639,128,11,21,"",R,8,0.0,15,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19018,606,6,5,10,"",R,9,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19019,501,105,12,12,"",R,10,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19020,633,105,18,20,"",R,11,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19021,577,6,4,5,"",R,12,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19022,581,6,2,2,"",R,13,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19023,608,6,3,3,"",R,14,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19024,620,105,8,7,"",R,15,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19025,547,105,19,13,"",R,16,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19026,456,105,16,9,"",R,17,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19027,626,128,10,15,"",R,18,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19028,483,6,14,17,"",R,19,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19029,607,105,8,0,"",W,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19030,429,128,11,0,"",W,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19031,586,105,18,0,"",W,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
