result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24906,1,131,44,1,1,1,1,25.0,57,2:59:47.515,10787515,38,3,1:32.864,209.803,2024-07-10T19:27:23.644-07:00
24907,830,9,33,3,2,2,2,19.0,57,+1.254,10788769,48,1,1:32.014,211.741,2024-07-10T19:27:23.644-07:00
24908,848,9,23,4,3,3,3,15.0,57,+8.005,10795520,41,10,1:33.684,207.967,2024-07-10T19:27:23.644-07:00
24909,846,1,4,9,4,4,4,12.0,57,+11.337,10798852,53,7,1:33.588,208.18,2024-07-10T19:27:23.644-07:00
24910,832,1,55,15,5,5,5,10.0,57,+11.787,10799302,46,5,1:33.411,208.575,2024-07-10T19:27:23.644-07:00
24911,842,213,10,8,6,6,6,8.0,57,+11.942,10799457,48,16,1:34.817,205.482,2024-07-10T19:27:23.644-07:00
24912,817,4,3,6,7,7,7,6.0,57,+19.368,10806883,38,2,1:32.827,209.887,2024-07-10T19:27:23.644-07:00
24913,822,131,77,2,8,8,8,4.0,57,+19.680,10807195,28,4,1:33.352,208.706,2024-07-10T19:27:23.644-07:00
24914,839,4,31,7,9,9,9,2.0,57,+22.803,10810318,37,13,1:34.354,206.49,2024-07-10T19:27:23.644-07:00
24915,844,6,16,12,10,10,10,1.0,56,\N,"",44,8,1:33.625,208.098,2024-07-10T19:27:23.644-07:00
24916,826,213,26,10,11,11,11,0.0,56,\N,"",35,12,1:34.141,206.957,2024-07-10T19:27:23.644-07:00
24917,847,3,63,14,12,12,12,0.0,56,\N,"",47,17,1:35.042,204.995,2024-07-10T19:27:23.644-07:00
24918,20,6,5,11,13,13,13,0.0,56,\N,"",41,11,1:33.861,207.575,2024-07-10T19:27:23.644-07:00
24919,849,3,6,20,14,14,14,0.0,56,\N,"",39,15,1:34.591,205.973,2024-07-10T19:27:23.644-07:00
24920,8,51,7,17,15,15,15,0.0,56,\N,"",43,6,1:33.573,208.213,2024-07-10T19:27:23.644-07:00
24921,841,51,99,16,16,16,16,0.0,56,\N,"",22,14,1:34.536,206.092,2024-07-10T19:27:23.644-07:00
24922,825,210,20,18,17,17,17,0.0,56,\N,"",29,18,1:35.241,204.567,2024-07-10T19:27:23.644-07:00
24923,815,211,11,5,18,18,18,0.0,53,\N,"",40,9,1:33.629,208.089,2024-07-10T19:27:23.644-07:00
24924,840,211,18,13,"",R,19,0.0,2,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
24925,154,210,8,19,"",R,20,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
