race_id,round,circuiit_id,name,race_timestamp,ingestion_date
679,1,30,South African Grand Prix,"",2024-07-10T01:25:19.559-07:00
680,2,6,Monaco Grand Prix,"",2024-07-10T01:25:19.559-07:00
681,3,39,Dutch Grand Prix,"",2024-07-10T01:25:19.559-07:00
682,4,13,Belgian Grand Prix,"",2024-07-10T01:25:19.559-07:00
683,5,54,French Grand Prix,"",2024-07-10T01:25:19.559-07:00
684,6,9,British Grand Prix,"",2024-07-10T01:25:19.559-07:00
685,7,20,German Grand Prix,"",2024-07-10T01:25:19.559-07:00
686,8,48,Canadian Grand Prix,"",2024-07-10T01:25:19.559-07:00
687,9,14,Italian Grand Prix,"",2024-07-10T01:25:19.559-07:00
688,10,46,United States Grand Prix,"",2024-07-10T01:25:19.559-07:00
689,11,32,Mexican Grand Prix,"",2024-07-10T01:25:19.559-07:00
