result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
4447,35,3,6,2,1,1,1,10.0,67,1:33:26.473,5606473,"","",\N,"",2024-07-10T19:27:23.644-07:00
4448,30,6,1,3,2,2,2,6.0,67,+0.762,5607235,"","",\N,"",2024-07-10T19:27:23.644-07:00
4449,14,1,8,6,3,3,3,4.0,67,+32.834,5639307,"","",\N,"",2024-07-10T19:27:23.644-07:00
4450,71,3,5,1,4,4,4,3.0,67,+33.511,5639984,"","",\N,"",2024-07-10T19:27:23.644-07:00
4451,22,17,11,5,5,5,5,2.0,67,+33.713,5640186,"","",\N,"",2024-07-10T19:27:23.644-07:00
4452,84,17,12,11,6,6,6,1.0,67,+55.567,5662040,"","",\N,"",2024-07-10T19:27:23.644-07:00
4453,65,15,14,12,7,7,7,0.0,67,+1:18.027,5684500,"","",\N,"",2024-07-10T19:27:23.644-07:00
4454,57,1,7,9,8,8,8,0.0,67,+1:18.438,5684911,"","",\N,"",2024-07-10T19:27:23.644-07:00
4455,77,22,4,8,9,9,9,0.0,67,+1:21.061,5687534,"","",\N,"",2024-07-10T19:27:23.644-07:00
4456,64,27,10,17,10,10,10,0.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4457,73,29,16,20,11,11,11,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4458,83,18,20,19,12,12,12,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4459,21,18,21,18,13,13,13,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4460,63,25,19,14,"",D,14,0.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4461,79,25,18,16,"",D,15,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4462,49,15,15,10,"",R,16,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4463,50,29,17,13,"",R,17,0.0,38,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4464,44,27,9,15,"",R,18,0.0,6,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4465,56,6,2,7,"",R,19,0.0,6,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4466,55,22,3,4,"",R,20,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4467,85,28,23,21,"",F,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4468,69,28,22,22,"",F,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
