result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
12186,178,3,27,3,1,1,1,9.0,76,1:34:49.228,5689228,"","",\N,"",2024-07-10T19:27:23.644-07:00
12187,137,34,5,5,2,2,2,6.0,76,+11.007,5700235,"","",\N,"",2024-07-10T19:27:23.644-07:00
12188,199,3,28,4,3,3,3,4.0,76,+13.285,5702513,"","",\N,"",2024-07-10T19:27:23.644-07:00
12189,206,25,4,10,4,4,4,3.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12190,197,25,3,11,5,5,5,2.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12191,117,1,8,7,6,6,6,1.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12192,212,34,6,17,7,7,7,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12193,187,1,7,12,8,8,8,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12194,119,21,29,21,9,9,9,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12195,222,6,1,23,10,10,10,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12196,211,3,50,18,11,11,11,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12197,224,56,20,22,12,12,12,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12198,200,21,30,24,13,13,13,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12199,163,4,16,16,"",N,14,0.0,67,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12200,202,27,25,1,"",R,15,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12201,176,54,9,15,"",R,16,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12202,207,32,11,9,"",R,17,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12203,152,51,23,6,"",R,18,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12204,203,6,2,19,"",R,19,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12205,172,27,26,2,"",R,20,0.0,30,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12206,221,51,22,8,"",R,21,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12207,158,45,31,20,"",R,22,0.0,17,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12208,173,32,12,14,"",R,23,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12209,219,4,15,13,"",R,24,0.0,4,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12210,136,57,14,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12211,177,56,21,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12212,228,3,43,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
