result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
22736,1,131,44,1,1,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.12,2024-07-10T19:27:23.644-07:00
22737,3,131,6,2,2,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,2024-07-10T19:27:23.644-07:00
22738,154,208,8,9,3,3,3,15.0,43,+37.988,5058375,37,12,1:54.779,219.677,2024-07-10T19:27:23.644-07:00
22739,826,9,26,12,4,4,4,12.0,43,+45.692,5066079,29,3,1:53.032,223.073,2024-07-10T19:27:23.644-07:00
22740,815,10,11,4,5,5,5,10.0,43,+53.997,5074384,29,13,1:54.796,219.645,2024-07-10T19:27:23.644-07:00
22741,13,3,19,6,6,6,6,8.0,43,+55.283,5075670,23,8,1:54.093,220.998,2024-07-10T19:27:23.644-07:00
22742,8,6,7,16,7,7,7,6.0,43,+55.703,5076090,30,9,1:54.517,220.18,2024-07-10T19:27:23.644-07:00
22743,830,5,33,18,8,8,8,4.0,43,+56.076,5076463,36,4,1:53.276,222.592,2024-07-10T19:27:23.644-07:00
22744,822,3,77,3,9,9,9,2.0,43,+1:01.040,5081427,23,10,1:54.646,219.932,2024-07-10T19:27:23.644-07:00
22745,828,15,9,13,10,10,10,1.0,43,+1:31.234,5111621,30,7,1:54.022,221.136,2024-07-10T19:27:23.644-07:00
22746,831,15,12,14,11,11,11,0.0,43,+1:42.311,5122698,29,6,1:53.991,221.196,2024-07-10T19:27:23.644-07:00
22747,20,6,5,8,12,12,12,0.0,42,\N,"",29,14,1:55.316,218.654,2024-07-10T19:27:23.644-07:00
22748,4,1,14,20,13,13,13,0.0,42,\N,"",34,5,1:53.692,221.778,2024-07-10T19:27:23.644-07:00
22749,18,1,22,19,14,14,14,0.0,42,\N,"",38,15,1:55.533,218.244,2024-07-10T19:27:23.644-07:00
22750,833,209,98,17,15,15,15,0.0,42,\N,"",32,18,1:58.174,213.366,2024-07-10T19:27:23.644-07:00
22751,829,209,28,15,16,16,16,0.0,42,\N,"",33,17,1:58.150,213.41,2024-07-10T19:27:23.644-07:00
22752,832,5,55,10,"",R,17,0.0,32,\N,"",25,11,1:54.680,219.867,2024-07-10T19:27:23.644-07:00
22753,817,9,3,5,"",R,18,0.0,19,\N,"",2,16,1:56.263,216.873,2024-07-10T19:27:23.644-07:00
22754,813,208,13,7,"",R,19,0.0,2,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
22755,807,10,27,11,"",W,20,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
