result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
21160,20,9,1,1,1,1,1,25.0,60,1:30:35.002,5435002,60,1,1:27.249,211.463,2024-07-10T19:27:23.644-07:00
21161,18,1,4,4,2,2,2,18.0,60,+8.433,5443435,60,4,1:27.967,209.737,2024-07-10T19:27:23.644-07:00
21162,4,6,5,3,3,3,3,15.0,60,+24.301,5459303,58,3,1:27.953,209.771,2024-07-10T19:27:23.644-07:00
21163,17,9,2,2,4,4,4,12.0,60,+25.529,5460531,59,2,1:27.520,210.808,2024-07-10T19:27:23.644-07:00
21164,30,131,7,11,5,5,5,10.0,60,+1:05.421,5500423,48,5,1:28.549,208.359,2024-07-10T19:27:23.644-07:00
21165,3,131,8,7,6,6,6,8.0,60,+1:06.851,5501853,59,6,1:28.600,208.239,2024-07-10T19:27:23.644-07:00
21166,1,1,3,5,7,7,7,6.0,60,+1:24.183,5519185,58,9,1:28.721,207.955,2024-07-10T19:27:23.644-07:00
21167,153,5,19,10,8,8,8,4.0,59,\N,"",57,10,1:29.239,206.748,2024-07-10T19:27:23.644-07:00
21168,16,10,14,8,9,9,9,2.0,59,\N,"",59,12,1:29.289,206.632,2024-07-10T19:27:23.644-07:00
21169,815,15,17,20,10,10,10,1.0,59,\N,"",58,14,1:29.345,206.502,2024-07-10T19:27:23.644-07:00
21170,808,4,10,16,11,11,11,0.0,59,\N,"",58,11,1:29.289,206.632,2024-07-10T19:27:23.644-07:00
21171,811,4,9,14,12,12,12,0.0,59,\N,"",55,13,1:29.310,206.583,2024-07-10T19:27:23.644-07:00
21172,814,10,15,12,13,13,13,0.0,59,\N,"",59,8,1:28.679,208.053,2024-07-10T19:27:23.644-07:00
21173,5,205,20,18,14,14,14,0.0,58,\N,"",58,16,1:30.294,204.332,2024-07-10T19:27:23.644-07:00
21174,22,3,11,15,15,15,15,0.0,58,\N,"",56,7,1:28.635,208.157,2024-07-10T19:27:23.644-07:00
21175,816,166,25,21,16,16,16,0.0,57,\N,"",51,21,1:31.990,200.565,2024-07-10T19:27:23.644-07:00
21176,39,164,22,24,17,17,17,0.0,57,\N,"",44,20,1:31.988,200.569,2024-07-10T19:27:23.644-07:00
21177,817,164,23,23,18,18,18,0.0,57,\N,"",49,18,1:31.674,201.256,2024-07-10T19:27:23.644-07:00
21178,15,205,21,19,19,19,19,0.0,55,\N,"",52,19,1:31.691,201.219,2024-07-10T19:27:23.644-07:00
21179,13,6,6,6,"",R,20,0.0,32,\N,"",19,15,1:30.243,204.447,2024-07-10T19:27:23.644-07:00
21180,67,5,18,9,"",R,21,0.0,24,\N,"",23,17,1:30.956,202.845,2024-07-10T19:27:23.644-07:00
21181,813,3,12,13,"",R,22,0.0,12,\N,"",12,22,1:33.573,197.172,2024-07-10T19:27:23.644-07:00
21182,10,166,24,22,"",R,23,0.0,2,\N,"",2,23,2:09.008,143.014,2024-07-10T19:27:23.644-07:00
21183,155,15,16,17,"",R,24,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
