result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24786,1,131,44,1,1,1,1,26.0,59,2:19:35.060,8375060,58,1,1:18.833,239.518,2024-07-10T19:27:23.644-07:00
24787,822,131,77,2,2,2,2,18.0,59,+4.880,8379940,53,2,1:19.432,237.712,2024-07-10T19:27:23.644-07:00
24788,848,9,23,4,3,3,3,15.0,59,+8.064,8383124,51,3,1:20.039,235.909,2024-07-10T19:27:23.644-07:00
24789,817,4,3,8,4,4,4,12.0,59,+10.417,8385477,57,4,1:20.426,234.774,2024-07-10T19:27:23.644-07:00
24790,815,211,11,7,5,5,5,10.0,59,+15.650,8390710,59,5,1:20.632,234.175,2024-07-10T19:27:23.644-07:00
24791,846,1,4,11,6,6,6,8.0,59,+18.883,8393943,59,7,1:21.198,232.542,2024-07-10T19:27:23.644-07:00
24792,826,213,26,12,7,7,7,6.0,59,+21.756,8396816,51,10,1:21.458,231.8,2024-07-10T19:27:23.644-07:00
24793,844,6,16,5,8,8,8,4.0,59,+28.345,8403405,50,9,1:21.229,232.453,2024-07-10T19:27:23.644-07:00
24794,8,51,7,13,9,9,9,2.0,59,+29.770,8404830,59,6,1:21.164,232.64,2024-07-10T19:27:23.644-07:00
24795,20,6,5,14,10,10,10,1.0,59,+29.983,8405043,59,8,1:21.202,232.531,2024-07-10T19:27:23.644-07:00
24796,847,3,63,18,11,11,11,0.0,59,+32.404,8407464,58,11,1:21.645,231.269,2024-07-10T19:27:23.644-07:00
24797,154,210,8,15,12,12,12,0.0,59,+42.036,8417096,59,13,1:22.263,229.532,2024-07-10T19:27:23.644-07:00
24798,840,211,18,6,"",R,13,0.0,42,\N,"",42,12,1:22.068,230.077,2024-07-10T19:27:23.644-07:00
24799,839,4,31,10,"",R,14,0.0,7,\N,"",6,15,2:11.793,143.27,2024-07-10T19:27:23.644-07:00
24800,849,3,6,19,"",R,15,0.0,6,\N,"",6,14,2:11.365,143.736,2024-07-10T19:27:23.644-07:00
24801,825,210,20,20,"",R,16,0.0,5,\N,"",4,17,2:13.812,141.108,2024-07-10T19:27:23.644-07:00
24802,841,51,99,17,"",R,17,0.0,5,\N,"",4,16,2:13.809,141.111,2024-07-10T19:27:23.644-07:00
24803,832,1,55,9,"",R,18,0.0,5,\N,"",5,18,2:14.103,140.802,2024-07-10T19:27:23.644-07:00
24804,830,9,33,3,"",R,19,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
24805,842,213,10,16,"",R,20,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
