result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
19529,647,6,5,1,1,1,1,8.5,90,2:50:00.0,10200000,"","",\N,"",2024-07-10T19:27:23.644-07:00
19530,579,105,23,4,2,2,2,6.0,90,+1:00.0,10260000,"","",\N,"",2024-07-10T19:27:23.644-07:00
19531,642,6,6,5,3,3,3,4.0,88,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19532,498,105,24,2,4,4,4,3.5,88,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19533,578,6,8,3,5,5,5,2.0,87,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19534,697,105,25,16,6,6,6,0.0,82,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19535,669,125,10,19,7,7,7,0.0,82,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19536,663,87,16,11,8,8,8,0.0,80,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19537,687,87,20,14,9,9,9,0.0,79,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19538,627,6,9,24,10,10,10,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19539,706,87,18,15,"",R,11,0.0,79,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19540,666,125,14,10,"",R,12,0.0,70,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19541,633,6,7,6,"",R,13,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19542,670,105,26,7,"",R,14,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19543,689,87,19,21,"",R,15,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19544,581,133,2,23,"",R,16,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19545,486,133,4,27,"",R,17,0.0,54,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19546,456,125,12,28,"",R,18,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19547,640,105,31,26,"",R,19,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19548,651,133,1,12,"",R,20,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19549,554,128,30,22,"",R,21,0.0,30,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19550,707,125,15,20,"",R,22,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19551,427,128,29,8,"",R,23,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19552,708,133,3,17,"",R,24,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19553,501,128,28,9,"",R,25,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19554,664,125,11,13,"",R,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19555,705,87,22,25,"",R,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
