result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
809,30,6,5,1,1,1,1,10.0,62,1:31:06.486,5466486,19,2,1:24.624,210.961,2024-07-10T19:27:23.644-07:00
810,4,4,1,5,2,2,2,8.0,62,+2.096,5468582,23,1,1:24.569,211.098,2024-07-10T19:27:23.644-07:00
811,31,1,4,7,3,3,3,6.0,62,+15.868,5482354,22,4,1:25.096,209.791,2024-07-10T19:27:23.644-07:00
812,13,6,6,4,4,4,4,5.0,62,+17.096,5483582,12,10,1:25.528,208.731,2024-07-10T19:27:23.644-07:00
813,8,1,3,8,5,5,5,4.0,62,+17.524,5484010,49,3,1:25.027,209.961,2024-07-10T19:27:23.644-07:00
814,17,3,9,10,6,6,6,3.0,62,+37.739,5504225,39,9,1:25.488,208.829,2024-07-10T19:27:23.644-07:00
815,18,11,12,2,7,7,7,2.0,62,+39.635,5506121,29,6,1:25.347,209.174,2024-07-10T19:27:23.644-07:00
816,21,4,2,11,8,8,8,1.0,62,+40.200,5506686,43,7,1:25.353,209.159,2024-07-10T19:27:23.644-07:00
817,23,7,7,6,9,9,9,0.0,62,+45.511,5511997,45,5,1:25.316,209.25,2024-07-10T19:27:23.644-07:00
818,22,11,11,3,10,10,10,0.0,62,+1:17.851,5544337,12,13,1:26.129,207.275,2024-07-10T19:27:23.644-07:00
819,3,3,10,13,11,11,11,0.0,62,+1:19.675,5546161,30,15,1:26.418,206.581,2024-07-10T19:27:23.644-07:00
820,35,2,17,12,12,12,12,0.0,62,+1:22.370,5548856,53,8,1:25.438,208.951,2024-07-10T19:27:23.644-07:00
821,2,2,16,15,13,13,13,0.0,61,\N,"",53,12,1:25.996,207.595,2024-07-10T19:27:23.644-07:00
822,24,5,20,16,14,14,14,0.0,61,\N,"",43,11,1:25.679,208.363,2024-07-10T19:27:23.644-07:00
823,26,5,21,18,15,15,15,0.0,61,\N,"",57,14,1:26.248,206.989,2024-07-10T19:27:23.644-07:00
824,33,13,18,19,16,16,16,0.0,60,\N,"",53,18,1:27.160,204.823,2024-07-10T19:27:23.644-07:00
825,14,9,14,14,"",R,17,0.0,47,\N,"",41,17,1:26.855,205.542,2024-07-10T19:27:23.644-07:00
826,11,8,22,21,"",R,18,0.0,44,\N,"",40,20,1:29.100,200.363,2024-07-10T19:27:23.644-07:00
827,32,9,15,17,"",R,19,0.0,40,\N,"",30,16,1:26.759,205.77,2024-07-10T19:27:23.644-07:00
828,34,8,23,22,"",R,20,0.0,23,\N,"",15,21,1:31.032,196.111,2024-07-10T19:27:23.644-07:00
829,15,7,8,9,"",R,21,0.0,5,\N,"",4,19,1:28.039,202.778,2024-07-10T19:27:23.644-07:00
830,27,13,19,20,"",R,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
