result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15340,304,1,12,5,1,1,1,9.0,79,1:45:49.1,6349100,"","",\N,"",2024-07-10T19:27:23.644-07:00
15341,224,32,8,3,2,2,2,6.0,79,+14.1,6363200,"","",\N,"",2024-07-10T19:27:23.644-07:00
15342,309,1,14,12,3,3,3,4.0,79,+25.8,6374900,"","",\N,"",2024-07-10T19:27:23.644-07:00
15343,207,6,7,6,4,4,4,3.0,79,+38.5,6387600,"","",\N,"",2024-07-10T19:27:23.644-07:00
15344,238,37,3,9,5,5,5,2.0,79,+49.0,6398100,"","",\N,"",2024-07-10T19:27:23.644-07:00
15345,289,34,19,14,6,6,6,1.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15346,182,37,4,21,7,7,7,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15347,235,6,5,7,8,8,8,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15348,327,25,2,8,9,9,9,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15349,338,32,9,19,10,10,10,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15350,280,37,21,22,11,11,11,0.0,78,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15351,223,6,6,2,12,12,12,0.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15352,243,37,25,25,13,13,13,0.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15353,337,66,24,23,14,14,14,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15354,278,82,15,13,15,15,15,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15355,340,63,27,26,16,16,16,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15356,250,37,22,24,17,17,17,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15357,307,66,23,16,"",N,18,0.0,70,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15358,333,63,18,20,"",N,19,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15359,320,66,11,18,"",N,20,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15360,306,66,10,11,"",R,21,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15361,328,25,1,1,"",R,22,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15362,305,63,17,4,"",R,23,0.0,28,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15363,199,34,20,15,"",R,24,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15364,314,63,16,10,"",R,25,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15365,293,32,26,17,"",R,26,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
