result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
23439,822,131,77,3,1,1,1,25.0,52,1:28:08.743,5288743,49,3,1:37.367,216.221,2024-07-10T19:27:23.644-07:00
23440,20,6,5,1,2,2,2,18.0,52,+0.617,5289360,49,2,1:37.312,216.343,2024-07-10T19:27:23.644-07:00
23441,8,6,7,2,3,3,3,15.0,52,+11.000,5299743,49,1,1:36.844,217.388,2024-07-10T19:27:23.644-07:00
23442,1,131,44,4,4,4,4,12.0,52,+36.320,5325063,18,6,1:38.398,213.955,2024-07-10T19:27:23.644-07:00
23443,830,9,33,7,5,5,5,10.0,52,+1:00.416,5349159,47,8,1:38.429,213.888,2024-07-10T19:27:23.644-07:00
23444,815,10,11,9,6,6,6,8.0,52,+1:26.788,5375531,51,9,1:38.661,213.385,2024-07-10T19:27:23.644-07:00
23445,839,10,31,10,7,7,7,6.0,52,+1:35.004,5383747,50,10,1:38.745,213.203,2024-07-10T19:27:23.644-07:00
23446,807,4,27,8,8,8,8,4.0,52,+1:36.188,5384931,52,7,1:38.418,213.912,2024-07-10T19:27:23.644-07:00
23447,13,3,19,6,9,9,9,2.0,51,\N,"",45,4,1:38.232,214.317,2024-07-10T19:27:23.644-07:00
23448,832,5,55,14,10,10,10,1.0,51,\N,"",51,11,1:38.858,212.96,2024-07-10T19:27:23.644-07:00
23449,840,3,18,11,11,11,11,0.0,51,\N,"",50,12,1:38.870,212.934,2024-07-10T19:27:23.644-07:00
23450,826,5,26,12,12,12,12,0.0,51,\N,"",50,5,1:38.300,214.168,2024-07-10T19:27:23.644-07:00
23451,825,210,20,13,13,13,13,0.0,51,\N,"",40,13,1:39.566,211.445,2024-07-10T19:27:23.644-07:00
23452,838,1,2,20,14,14,14,0.0,51,\N,"",47,14,1:39.790,210.971,2024-07-10T19:27:23.644-07:00
23453,828,15,9,18,15,15,15,0.0,51,\N,"",48,15,1:39.835,210.875,2024-07-10T19:27:23.644-07:00
23454,836,15,94,17,16,16,16,0.0,50,\N,"",37,16,1:40.922,208.604,2024-07-10T19:27:23.644-07:00
23455,817,9,3,5,"",R,17,0.0,5,\N,"",4,17,1:42.285,205.824,2024-07-10T19:27:23.644-07:00
23456,835,4,30,16,"",R,18,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
23457,154,210,8,19,"",R,19,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
23458,4,1,14,15,"",W,20,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
