result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
17015,289,66,3,1,1,1,1,9.0,100,2:37:39.6,9459600,"","",\N,"",2024-07-10T19:27:23.644-07:00
17016,385,6,17,4,2,2,2,6.0,100,+1:04.0,9523600,"","",\N,"",2024-07-10T19:27:23.644-07:00
17017,328,66,4,3,3,3,3,4.0,100,+1:41.9,9561500,"","",\N,"",2024-07-10T19:27:23.644-07:00
17018,341,6,18,5,4,4,4,3.0,99,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17019,360,170,7,7,5,5,5,2.0,98,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17020,346,181,14,10,6,6,6,1.0,98,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17021,347,183,12,13,7,7,7,0.0,97,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17022,304,183,2,8,8,8,8,0.0,92,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17023,383,183,9,9,9,9,9,0.0,85,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17024,406,172,10,14,10,10,10,0.0,79,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17025,356,183,1,2,"",R,11,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17026,370,176,15,6,"",R,12,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17027,405,11,19,15,"",R,13,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17028,380,181,11,11,"",R,14,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17029,305,176,16,12,"",R,15,0.0,12,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17030,386,11,20,17,"",R,16,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17031,358,170,8,0,"",F,17,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
