result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
8927,102,1,12,1,1,1,1,9.0,51,1:33:26.173,5606173,"","",\N,"",2024-07-10T19:27:23.644-07:00
8928,117,1,11,2,2,2,2,6.0,51,+13.363,5619536,"","",\N,"",2024-07-10T19:27:23.644-07:00
8929,123,22,20,10,3,3,3,4.0,51,+36.109,5642282,"","",\N,"",2024-07-10T19:27:23.644-07:00
8930,77,6,28,3,4,4,4,3.0,51,+1:26.714,5692887,"","",\N,"",2024-07-10T19:27:23.644-07:00
8931,145,22,19,12,5,5,5,2.0,51,+1:30.603,5696776,"","",\N,"",2024-07-10T19:27:23.644-07:00
8932,119,3,6,11,6,6,6,1.0,51,+1:37.615,5703788,"","",\N,"",2024-07-10T19:27:23.644-07:00
8933,138,32,2,6,7,7,7,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8934,166,39,14,18,8,8,8,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8935,112,33,30,19,9,9,9,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8936,127,37,15,13,10,10,10,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8937,105,6,27,9,11,11,11,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8938,156,25,3,16,12,12,12,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8939,94,18,23,17,13,13,13,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8940,141,25,4,26,14,14,14,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8941,159,18,24,22,15,15,15,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8942,88,33,29,20,16,16,16,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8943,163,27,25,23,17,17,17,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8944,110,48,22,14,"",R,18,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8945,158,21,18,15,"",R,19,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8946,78,45,21,24,"",R,20,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8947,137,32,1,5,"",R,21,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8948,95,3,5,8,"",R,22,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8949,133,35,36,21,"",R,23,0.0,22,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8950,122,37,16,4,"",R,24,0.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8951,118,21,17,7,"",R,25,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8952,146,49,10,25,"",R,26,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8953,140,27,26,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8954,165,44,32,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8955,160,49,9,0,"",F,29,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8956,131,44,33,0,"",F,30,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
8957,99,42,31,0,"",F,31,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
