result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
16417,289,180,9,1,1,1,1,9.0,80,2:00:32.3,7232300,"","",\N,"",2024-07-10T19:27:23.644-07:00
16418,370,66,15,6,2,2,2,6.0,80,+2.2,7234500,"","",\N,"",2024-07-10T19:27:23.644-07:00
16419,376,195,7,14,3,3,3,4.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16420,375,195,6,15,4,4,4,3.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16421,304,187,12,10,5,5,5,2.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16422,341,11,8,4,"",R,6,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16423,345,66,4,9,"",R,7,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16424,346,180,17,3,"",R,8,0.0,17,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16425,306,82,1,8,"",R,9,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16426,361,66,16,11,"",R,10,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16427,364,190,19,16,"",R,11,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16428,358,191,3,5,"",R,12,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16429,356,191,2,12,"",R,13,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16430,359,196,11,2,"",R,14,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16431,360,187,14,7,"",R,15,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16432,262,180,10,13,"",R,16,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16433,347,194,18,0,"",F,17,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16434,351,191,21,0,"",F,18,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
