result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
17544,373,172,8,3,1,1,1,9.0,86,2:24:19.6,8659600,"","",\N,"",2024-07-10T19:27:23.644-07:00
17545,386,66,10,4,2,2,2,6.0,86,+1:35.0,8754600,"","",\N,"",2024-07-10T19:27:23.644-07:00
17546,360,170,18,8,3,3,3,4.0,85,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17547,404,94,32,10,4,4,4,3.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17548,356,34,22,7,5,5,5,2.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17549,408,170,20,13,6,6,6,1.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17550,347,170,58,11,7,7,7,0.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17551,440,176,30,17,8,8,8,0.0,84,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17552,427,66,66,20,9,9,9,0.0,83,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17553,305,26,40,18,10,10,10,0.0,82,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17554,403,54,16,14,11,11,11,0.0,79,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17555,383,26,48,19,12,12,12,0.0,79,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17556,374,172,6,9,13,13,13,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17557,364,34,24,5,14,14,14,0.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17558,394,54,14,25,15,15,15,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17559,289,66,12,2,16,16,16,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17560,346,176,54,16,"",R,17,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17561,385,6,2,6,"",R,18,0.0,37,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17562,418,176,42,12,"",R,19,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17563,341,6,4,1,"",R,20,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17564,278,26,38,0,"",W,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17565,432,170,64,0,"",F,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17566,420,97,50,0,"",F,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17567,438,92,34,0,"",F,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17568,430,95,28,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17569,443,167,62,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17570,429,172,46,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17571,444,179,44,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17572,423,95,26,0,"",W,29,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17573,437,92,36,0,"",W,30,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17574,445,176,52,0,"",W,31,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17575,446,95,56,0,"",W,32,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17576,447,173,60,0,"",W,33,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
