result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
23225,3,131,6,1,1,1,1,25.0,61,1:55:48.950,6948950,38,6,1:50.296,165.318,2024-07-10T19:27:23.644-07:00
23226,817,9,3,2,2,2,2,18.0,61,+0.488,6949438,49,1,1:47.187,170.113,2024-07-10T19:27:23.644-07:00
23227,1,131,44,3,3,3,3,15.0,61,+8.038,6956988,52,3,1:47.752,169.221,2024-07-10T19:27:23.644-07:00
23228,8,6,7,5,4,4,4,12.0,61,+10.219,6959169,51,4,1:48.204,168.515,2024-07-10T19:27:23.644-07:00
23229,20,6,5,22,5,5,5,10.0,61,+27.694,6976644,45,2,1:47.345,169.863,2024-07-10T19:27:23.644-07:00
23230,830,9,33,4,6,6,6,8.0,61,+1:11.197,7020147,46,5,1:49.050,167.207,2024-07-10T19:27:23.644-07:00
23231,4,1,14,9,7,7,7,6.0,61,+1:29.198,7038148,49,12,1:51.249,163.902,2024-07-10T19:27:23.644-07:00
23232,815,10,11,17,8,8,8,4.0,61,+1:51.062,7060012,34,15,1:51.517,163.508,2024-07-10T19:27:23.644-07:00
23233,826,5,26,7,9,9,9,2.0,61,+1:51.557,7060507,39,9,1:50.944,164.353,2024-07-10T19:27:23.644-07:00
23234,825,4,20,15,10,10,10,1.0,61,+1:59.952,7068902,44,8,1:50.858,164.48,2024-07-10T19:27:23.644-07:00
23235,821,210,21,13,11,11,11,0.0,60,\N,"",39,11,1:51.075,164.159,2024-07-10T19:27:23.644-07:00
23236,13,3,19,11,12,12,12,0.0,60,\N,"",53,14,1:51.455,163.599,2024-07-10T19:27:23.644-07:00
23237,831,15,12,16,13,13,13,0.0,60,\N,"",41,17,1:51.683,163.265,2024-07-10T19:27:23.644-07:00
23238,832,5,55,6,14,14,14,0.0,60,\N,"",56,7,1:50.532,164.965,2024-07-10T19:27:23.644-07:00
23239,835,4,30,18,15,15,15,0.0,60,\N,"",36,19,1:51.777,163.128,2024-07-10T19:27:23.644-07:00
23240,836,209,94,19,16,16,16,0.0,60,\N,"",40,20,1:52.021,162.773,2024-07-10T19:27:23.644-07:00
23241,828,15,9,14,17,17,17,0.0,60,\N,"",27,10,1:50.963,164.325,2024-07-10T19:27:23.644-07:00
23242,839,209,31,21,18,18,18,0.0,59,\N,"",47,18,1:51.748,163.17,2024-07-10T19:27:23.644-07:00
23243,18,1,22,12,"",R,19,0.0,43,\N,"",18,16,1:51.631,163.341,2024-07-10T19:27:23.644-07:00
23244,822,3,77,10,"",R,20,0.0,35,\N,"",17,13,1:51.368,163.727,2024-07-10T19:27:23.644-07:00
23245,807,10,27,8,"",R,21,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
23246,154,210,8,20,"",W,22,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
