result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
17648,360,170,14,3,1,1,1,9.0,100,2:46:29.7,9989700,"","",\N,"",2024-07-10T19:27:23.644-07:00
17649,403,6,36,9,2,2,2,6.0,100,+1.3,9991000,"","",\N,"",2024-07-10T19:27:23.644-07:00
17650,385,6,38,10,3,3,3,4.0,100,+1:24.1,10073800,"","",\N,"",2024-07-10T19:27:23.644-07:00
17651,341,26,28,11,4,4,4,3.0,99,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17652,347,95,2,18,5,5,5,2.0,93,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17653,289,66,10,2,6,6,6,1.0,92,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17654,435,6,40,4,7,7,7,0.0,90,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17655,356,172,22,6,8,8,8,0.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17656,404,172,34,8,"",R,9,0.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17657,373,172,18,1,"",R,10,0.0,55,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17658,456,26,26,12,"",R,11,0.0,44,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17659,408,170,16,19,"",R,12,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17660,401,172,20,17,"",R,13,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17661,364,95,4,5,"",R,14,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17662,427,172,30,7,"",R,15,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17663,386,66,8,14,"",R,16,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17664,346,172,46,0,"",F,17,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17665,453,66,24,0,"",F,18,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17666,418,176,32,0,"",F,19,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17667,430,95,44,0,"",F,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17668,425,172,42,0,"",F,21,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17669,454,6,40,0,"",W,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17670,424,175,6,0,"",W,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
17671,459,66,12,0,"",W,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
