result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
13070,207,32,5,1,1,1,1,9.0,45,1:28:00.90,5280900,"","",\N,"",2024-07-10T19:27:23.644-07:00
13071,222,59,20,4,2,2,2,6.0,45,+15.35,5296250,"","",\N,"",2024-07-10T19:27:23.644-07:00
13072,172,27,26,7,3,3,3,4.0,45,+28.01,5308910,"","",\N,"",2024-07-10T19:27:23.644-07:00
13073,224,56,14,10,4,4,4,3.0,45,+36.88,5317780,"","",\N,"",2024-07-10T19:27:23.644-07:00
13074,202,25,3,16,5,5,5,2.0,45,+57.26,5338160,"","",\N,"",2024-07-10T19:27:23.644-07:00
13075,212,32,25,18,6,6,6,1.0,45,+1:37.86,5378760,"","",\N,"",2024-07-10T19:27:23.644-07:00
13076,187,34,2,5,7,7,7,0.0,45,+1:39.53,5380430,"","",\N,"",2024-07-10T19:27:23.644-07:00
13077,203,6,12,15,8,8,8,0.0,45,+1:56.87,5397770,"","",\N,"",2024-07-10T19:27:23.644-07:00
13078,119,21,35,14,9,9,9,0.0,44,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13079,177,59,32,19,10,10,10,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13080,229,57,23,17,11,11,11,0.0,41,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13081,243,21,36,23,"",D,12,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13082,238,32,6,2,"",R,13,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13083,231,1,7,8,"",D,14,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13084,178,3,27,6,"",R,15,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13085,137,57,22,21,"",R,16,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13086,230,63,19,20,"",R,17,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13087,175,1,8,11,"",R,18,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13088,199,6,11,12,"",R,19,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13089,182,34,1,3,"",R,20,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13090,219,4,15,9,"",R,21,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13091,200,54,9,22,"",R,22,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13092,233,58,16,24,"",R,23,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13093,221,25,4,13,"",R,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13094,223,58,17,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13095,197,54,10,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13096,211,63,18,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13097,232,60,37,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13098,163,65,31,0,"",F,29,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
13099,239,1,30,0,"",F,30,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
