result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
24183,1,131,44,1,1,1,1,25.0,55,1:39:40.382,5980382,53,5,1:41.357,197.267,2024-07-10T19:27:23.644-07:00
24184,20,6,5,3,2,2,2,18.0,55,+2.581,5982963,54,1,1:40.867,198.225,2024-07-10T19:27:23.644-07:00
24185,830,9,33,6,3,3,3,15.0,55,+12.706,5993088,51,6,1:41.909,196.198,2024-07-10T19:27:23.644-07:00
24186,817,9,3,5,4,4,4,12.0,55,+15.379,5995761,35,3,1:41.249,197.477,2024-07-10T19:27:23.644-07:00
24187,822,131,77,2,5,5,5,10.0,55,+47.957,6028339,42,2,1:40.953,198.056,2024-07-10T19:27:23.644-07:00
24188,832,4,55,11,6,6,6,8.0,55,+1:12.548,6052930,54,4,1:41.351,197.278,2024-07-10T19:27:23.644-07:00
24189,844,15,16,8,7,7,7,6.0,55,+1:30.789,6071171,54,10,1:42.876,194.354,2024-07-10T19:27:23.644-07:00
24190,815,10,11,14,8,8,8,4.0,55,+1:31.275,6071657,53,8,1:42.816,194.467,2024-07-10T19:27:23.644-07:00
24191,154,210,8,7,9,9,9,2.0,54,\N,"",54,11,1:43.195,193.753,2024-07-10T19:27:23.644-07:00
24192,825,210,20,13,10,10,10,1.0,54,\N,"",53,9,1:42.822,194.456,2024-07-10T19:27:23.644-07:00
24193,4,1,14,15,11,11,11,0.0,54,\N,"",53,7,1:42.393,195.271,2024-07-10T19:27:23.644-07:00
24194,843,5,28,16,12,12,12,0.0,54,\N,"",53,17,1:44.174,191.932,2024-07-10T19:27:23.644-07:00
24195,840,3,18,20,13,13,13,0.0,54,\N,"",53,16,1:44.033,192.192,2024-07-10T19:27:23.644-07:00
24196,838,1,2,18,14,14,14,0.0,54,\N,"",53,12,1:43.249,193.652,2024-07-10T19:27:23.644-07:00
24197,845,3,35,19,15,15,15,0.0,54,\N,"",54,14,1:43.831,192.566,2024-07-10T19:27:23.644-07:00
24198,842,5,10,17,"",R,16,0.0,46,\N,"",42,15,1:43.988,192.276,2024-07-10T19:27:23.644-07:00
24199,839,10,31,9,"",R,17,0.0,44,\N,"",41,13,1:43.591,193.012,2024-07-10T19:27:23.644-07:00
24200,828,15,9,12,"",R,18,0.0,24,\N,"",22,19,1:46.077,188.489,2024-07-10T19:27:23.644-07:00
24201,8,6,7,4,"",R,19,0.0,6,\N,"",5,18,1:45.198,190.064,2024-07-10T19:27:23.644-07:00
24202,807,4,27,10,"",R,20,0.0,0,\N,"","",0,\N,"",2024-07-10T19:27:23.644-07:00
