result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
21256,4,6,5,8,1,1,1,25.0,56,2:44:51.812,9891812,53,7,1:41.680,196.25,2024-07-10T19:27:23.644-07:00
21257,815,15,15,9,2,2,2,18.0,56,+2.263,9894075,54,3,1:41.021,197.531,2024-07-10T19:27:23.644-07:00
21258,1,1,4,1,3,3,3,15.0,56,+14.591,9906403,50,6,1:41.539,196.523,2024-07-10T19:27:23.644-07:00
21259,17,9,2,4,4,4,4,12.0,56,+17.688,9909500,52,2,1:41.017,197.539,2024-07-10T19:27:23.644-07:00
21260,8,208,9,10,5,5,5,10.0,56,+29.456,9921268,53,1,1:40.722,198.117,2024-07-10T19:27:23.644-07:00
21261,811,3,19,13,6,6,6,8.0,56,+37.667,9929479,55,5,1:41.404,196.785,2024-07-10T19:27:23.644-07:00
21262,814,10,11,14,7,7,7,6.0,56,+44.412,9936224,55,10,1:41.819,195.983,2024-07-10T19:27:23.644-07:00
21263,818,5,17,18,8,8,8,4.0,56,+46.985,9938797,55,12,1:41.922,195.785,2024-07-10T19:27:23.644-07:00
21264,807,10,12,16,9,9,9,2.0,56,+47.892,9939704,51,15,1:42.173,195.304,2024-07-10T19:27:23.644-07:00
21265,30,131,7,3,10,10,10,1.0,56,+49.996,9941808,53,9,1:41.760,196.096,2024-07-10T19:27:23.644-07:00
21266,20,9,1,5,11,11,11,0.0,56,+1:15.527,9967339,50,4,1:41.342,196.905,2024-07-10T19:27:23.644-07:00
21267,817,5,16,15,12,12,12,0.0,56,+1:16.828,9968640,54,8,1:41.756,196.104,2024-07-10T19:27:23.644-07:00
21268,3,131,8,7,13,13,13,0.0,56,+1:18.593,9970405,51,11,1:41.863,195.898,2024-07-10T19:27:23.644-07:00
21269,18,1,3,2,14,14,14,0.0,56,+1:19.719,9971531,50,14,1:42.100,195.443,2024-07-10T19:27:23.644-07:00
21270,13,6,6,12,15,15,15,0.0,56,+1:37.319,9989131,56,13,1:42.051,195.537,2024-07-10T19:27:23.644-07:00
21271,808,207,21,19,16,16,16,0.0,55,\N,"",52,17,1:43.513,192.775,2024-07-10T19:27:23.644-07:00
21272,10,206,24,20,17,17,17,0.0,55,\N,"",50,20,1:44.757,190.486,2024-07-10T19:27:23.644-07:00
21273,5,207,20,24,18,18,18,0.0,55,\N,"",54,18,1:43.803,192.237,2024-07-10T19:27:23.644-07:00
21274,813,3,18,11,19,19,19,0.0,54,\N,"",51,16,1:42.237,195.181,2024-07-10T19:27:23.644-07:00
21275,819,206,25,21,20,20,20,0.0,54,\N,"",50,21,1:44.813,190.384,2024-07-10T19:27:23.644-07:00
21276,39,164,23,23,21,21,21,0.0,54,\N,"",52,22,1:45.909,188.414,2024-07-10T19:27:23.644-07:00
21277,37,164,22,22,22,22,22,0.0,54,\N,"",54,23,1:46.244,187.82,2024-07-10T19:27:23.644-07:00
21278,155,15,14,17,"",R,23,0.0,46,\N,"",44,19,1:44.202,191.501,2024-07-10T19:27:23.644-07:00
21279,154,208,10,6,"",R,24,0.0,3,\N,"",2,24,2:08.464,155.333,2024-07-10T19:27:23.644-07:00
