result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
10684,187,1,7,22,1,1,1,9.0,75,1:53:34.889,6814889,"","",\N,"",2024-07-10T19:27:23.644-07:00
10685,182,1,8,23,2,2,2,6.0,75,+27.993,6842882,"","",\N,"",2024-07-10T19:27:23.644-07:00
10686,163,6,28,2,3,3,3,4.0,75,+1:13.638,6888527,"","",\N,"",2024-07-10T19:27:23.644-07:00
10687,172,3,2,4,4,4,4,3.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10688,176,21,29,16,5,5,5,2.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10689,188,55,34,17,6,6,6,1.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10690,196,27,26,26,7,7,7,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10691,193,25,4,9,8,8,8,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10692,105,25,3,7,9,9,9,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10693,119,34,6,11,10,10,10,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10694,117,4,15,8,11,11,11,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10695,95,32,12,13,12,12,12,0.0,72,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10696,158,4,16,15,13,13,13,0.0,67,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10697,178,21,30,12,"",R,14,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10698,137,34,5,20,"",R,15,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10699,110,51,22,19,"",R,16,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10700,173,32,11,5,"",R,17,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10701,195,55,33,18,"",R,18,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10702,197,27,25,10,"",R,19,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10703,152,53,36,14,"",R,20,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10704,184,51,23,21,"",R,21,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10705,175,6,27,1,"",R,22,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10706,177,3,1,3,"",R,23,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10707,194,50,17,25,"",R,24,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10708,118,53,35,6,"",R,25,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10709,181,54,9,24,"",R,26,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10710,190,45,31,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10711,160,45,32,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
