result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15467,224,32,8,2,1,1,1,9.0,76,1:47:50.2,6470200,"","",\N,"",2024-07-10T19:27:23.644-07:00
15468,328,25,1,4,2,2,2,6.0,76,+4.1,6474300,"","",\N,"",2024-07-10T19:27:23.644-07:00
15469,309,1,19,3,3,3,3,4.0,76,+1:12.5,6542700,"","",\N,"",2024-07-10T19:27:23.644-07:00
15470,278,82,17,17,4,4,4,3.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15471,304,1,18,11,5,5,5,2.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15472,232,6,6,9,6,6,6,1.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15473,238,37,3,8,7,7,7,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15474,199,34,27,10,8,8,8,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15475,182,37,4,19,9,9,9,0.0,73,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15476,243,37,33,25,10,10,10,0.0,71,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15477,306,66,11,6,11,11,11,0.0,70,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15478,290,34,28,22,12,12,12,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15479,329,37,31,23,13,13,13,0.0,69,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15480,314,63,22,5,"",R,14,0.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15481,327,25,2,12,"",R,15,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15482,338,32,9,15,"",R,16,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15483,235,6,5,1,"",R,17,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15484,289,34,26,21,"",R,18,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15485,250,37,25,13,"",R,19,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15486,262,66,14,14,"",R,20,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15487,305,63,21,7,"",R,21,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15488,293,32,29,24,"",R,22,0.0,21,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15489,330,81,30,18,"",R,23,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15490,280,83,24,26,"",R,24,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15491,320,66,12,16,"",R,25,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15492,333,63,23,20,"",R,26,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
