result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
4095,30,6,5,2,1,1,1,10.0,62,2:00:05.654,7205654,"","",\N,"",2024-07-10T19:27:23.644-07:00
4096,22,24,22,10,2,2,2,6.0,62,+53.306,7258960,"","",\N,"",2024-07-10T19:27:23.644-07:00
4097,56,6,6,15,3,3,3,4.0,62,+1:22.108,7287762,"","",\N,"",2024-07-10T19:27:23.644-07:00
4098,44,20,14,12,4,4,4,3.0,62,+1:44.402,7310056,"","",\N,"",2024-07-10T19:27:23.644-07:00
4099,63,25,19,14,5,5,5,2.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4100,21,17,12,4,6,6,6,1.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4101,76,24,23,19,7,7,7,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4102,50,25,18,22,8,8,8,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4103,77,22,8,17,9,9,9,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4104,79,18,20,20,10,10,10,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4105,49,3,4,1,"",R,11,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4106,75,20,15,21,"",R,12,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4107,78,15,17,11,"",R,13,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4108,55,22,7,9,"",R,14,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4109,35,3,3,3,"",R,15,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4110,23,17,11,6,"",R,16,0.0,10,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4111,65,15,16,7,"",R,17,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4112,15,18,21,18,"",R,18,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4113,14,1,10,5,"",R,19,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4114,57,1,9,8,"",R,20,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4115,71,21,1,13,"",R,21,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4116,64,21,2,16,"",R,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
