result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
9065,102,32,12,2,1,1,1,9.0,78,1:57:54.085,7074085,"","",\N,"",2024-07-10T19:27:23.644-07:00
9066,137,3,6,3,2,2,2,6.0,78,+33.212,7107297,"","",\N,"",2024-07-10T19:27:23.644-07:00
9067,105,6,27,5,3,3,3,4.0,78,+1:12.839,7146924,"","",\N,"",2024-07-10T19:27:23.644-07:00
9068,77,6,28,8,4,4,4,3.0,77,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9069,156,25,3,15,5,5,5,2.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9070,122,37,16,19,6,6,6,1.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9071,84,49,9,14,7,7,7,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9072,170,22,19,12,8,8,8,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9073,117,1,1,4,9,9,9,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9074,138,32,11,17,10,10,10,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9075,163,27,25,22,11,11,11,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9076,160,27,26,20,12,12,12,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9077,169,39,14,24,13,13,13,0.0,71,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9078,158,21,18,6,"",R,14,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9079,118,21,17,11,"",R,15,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9080,140,1,2,7,"",R,16,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9081,112,33,30,18,"",R,17,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9082,119,34,7,10,"",R,18,0.0,41,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9083,133,45,21,16,"",R,19,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9084,110,34,8,21,"",R,20,0.0,38,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9085,95,3,5,1,"",R,21,0.0,29,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9086,145,18,24,13,"",R,22,0.0,21,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9087,166,25,4,23,"",R,23,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9088,123,22,20,9,"",R,24,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9089,167,18,23,0,"",W,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9090,157,49,10,0,"",E,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
