result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
6337,30,22,19,3,1,1,1,10.0,44,1:36:10.721,5770721,"","",\N,"",2024-07-10T19:27:23.644-07:00
6338,95,3,5,1,2,2,2,6.0,44,+36.595,5807316,"","",\N,"",2024-07-10T19:27:23.644-07:00
6339,119,3,6,4,3,3,3,4.0,44,+43.897,5814618,"","",\N,"",2024-07-10T19:27:23.644-07:00
6340,84,22,20,9,4,4,4,3.0,44,+46.059,5816780,"","",\N,"",2024-07-10T19:27:23.644-07:00
6341,102,1,1,2,5,5,5,2.0,44,+1:08.369,5839090,"","",\N,"",2024-07-10T19:27:23.644-07:00
6342,57,32,11,8,6,6,6,1.0,44,+1:10.030,5840751,"","",\N,"",2024-07-10T19:27:23.644-07:00
6343,109,35,21,16,7,7,7,0.0,44,+1:38.237,5868958,"","",\N,"",2024-07-10T19:27:23.644-07:00
6344,110,25,4,13,8,8,8,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6345,88,29,10,25,9,9,9,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6346,128,36,14,15,10,10,10,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6347,91,37,16,18,11,11,11,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6348,125,37,17,21,12,12,12,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6349,65,32,12,10,13,13,13,0.0,43,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6350,127,17,33,24,14,14,14,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6351,131,17,32,17,15,15,15,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6352,81,18,24,23,16,16,16,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6353,79,33,30,26,17,17,17,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6354,92,33,29,20,18,18,18,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6355,123,27,25,7,"",R,19,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6356,122,6,28,12,"",R,20,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6357,99,36,15,11,"",R,21,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6358,105,29,9,14,"",R,22,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6359,55,6,27,5,"",R,23,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6360,129,25,3,22,"",R,24,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6361,77,1,2,6,"",R,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6362,94,35,22,19,"",R,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6363,104,18,23,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6364,90,38,34,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6365,135,38,35,0,"",F,29,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
6366,100,27,26,0,"",W,30,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
