result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15955,345,66,1,6,1,1,1,9.0,28,1:38:10.1,5890100,"","",\N,"",2024-07-10T19:27:23.644-07:00
15956,278,37,10,3,2,2,2,6.0,28,+1.1,5891200,"","",\N,"",2024-07-10T19:27:23.644-07:00
15957,306,82,25,11,3,3,3,4.0,28,+1:43.7,5993800,"","",\N,"",2024-07-10T19:27:23.644-07:00
15958,363,6,28,8,4,4,4,3.0,28,+2:38.5,6048600,"","",\N,"",2024-07-10T19:27:23.644-07:00
15959,243,34,19,7,5,5,5,2.0,28,+3:31.8,6101900,"","",\N,"",2024-07-10T19:27:23.644-07:00
15960,280,82,26,17,6,6,6,1.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15961,346,37,9,10,7,7,7,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15962,235,6,27,4,8,8,8,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15963,238,37,14,9,"",N,9,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15964,356,34,18,5,"",R,10,0.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15965,289,32,23,16,"",R,11,0.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15966,328,37,11,1,"",R,12,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15967,357,32,21,13,"",R,13,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15968,358,32,20,2,"",R,14,0.0,10,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15969,262,66,2,14,"",R,15,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15970,361,86,7,12,"",R,16,0.0,4,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15971,321,34,8,15,"",R,17,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
