result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
12022,163,4,16,6,1,1,1,9.0,40,1:40:01.33,6001330,"","",\N,"",2024-07-10T19:27:23.644-07:00
12023,173,32,12,7,2,2,2,6.0,40,+21.86,6023190,"","",\N,"",2024-07-10T19:27:23.644-07:00
12024,178,3,27,10,3,3,3,4.0,40,+1:06.11,6067440,"","",\N,"",2024-07-10T19:27:23.644-07:00
12025,202,27,25,2,4,4,4,3.0,40,+1:40.13,6101460,"","",\N,"",2024-07-10T19:27:23.644-07:00
12026,117,1,8,13,5,5,5,2.0,40,+1:45.41,6106740,"","",\N,"",2024-07-10T19:27:23.644-07:00
12027,119,21,29,14,6,6,6,1.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12028,176,54,9,20,7,7,7,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12029,217,34,6,18,8,8,8,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12030,177,56,21,15,9,9,9,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12031,200,21,30,16,10,10,10,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12032,187,1,7,23,11,11,11,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12033,197,25,3,22,12,12,12,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12034,152,51,23,17,13,13,13,0.0,39,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12035,206,25,4,24,14,14,14,0.0,38,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12036,224,56,20,19,15,15,15,0.0,38,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12037,203,6,2,3,16,16,16,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12038,221,51,22,21,"",R,17,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12039,219,4,15,1,"",R,18,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12040,137,34,5,9,"",R,19,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12041,172,27,26,5,"",R,20,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12042,223,57,14,12,"",R,21,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12043,222,6,1,8,"",R,22,0.0,10,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12044,207,32,11,11,"",R,23,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12045,199,3,28,4,"",R,24,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12046,136,54,10,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12047,225,58,18,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12048,140,58,17,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12049,158,45,31,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
