result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
7814,1,1,1,1,1,1,1,10.0,61,1:56:06.337,6966337,36,2,1:48.345,168.561,2024-07-10T19:27:23.644-07:00
7815,10,7,10,6,2,2,2,8.0,61,+9.634,6975971,34,6,1:48.396,168.482,2024-07-10T19:27:23.644-07:00
7816,4,4,7,5,3,3,3,6.0,61,+16.624,6982961,53,1,1:48.240,168.725,2024-07-10T19:27:23.644-07:00
7817,20,9,15,2,4,4,4,5.0,61,+20.621,6986958,10,7,1:48.398,168.479,2024-07-10T19:27:23.644-07:00
7818,18,23,22,11,5,5,5,4.0,61,+30.015,6996352,54,4,1:48.369,168.524,2024-07-10T19:27:23.644-07:00
7819,22,23,23,9,6,6,6,3.0,61,+31.858,6998195,50,8,1:48.598,168.168,2024-07-10T19:27:23.644-07:00
7820,5,1,2,8,7,7,7,2.0,61,+36.157,7002494,36,11,1:49.283,167.114,2024-07-10T19:27:23.644-07:00
7821,9,2,5,7,8,8,8,1.0,61,+55.054,7021391,44,10,1:48.847,167.784,2024-07-10T19:27:23.644-07:00
7822,6,3,17,10,9,9,9,0.0,61,+56.054,7022391,45,13,1:49.371,166.98,2024-07-10T19:27:23.644-07:00
7823,8,6,4,12,10,10,10,0.0,61,+58.892,7025229,54,5,1:48.391,168.49,2024-07-10T19:27:23.644-07:00
7824,3,3,16,3,11,11,11,0.0,61,+59.777,7026114,9,3,1:48.352,168.55,2024-07-10T19:27:23.644-07:00
7825,15,7,9,14,12,12,12,0.0,61,+1:13.009,7039346,54,9,1:48.816,167.831,2024-07-10T19:27:23.644-07:00
7826,21,6,3,17,13,13,13,0.0,61,+1:19.890,7046227,49,14,1:49.417,166.91,2024-07-10T19:27:23.644-07:00
7827,24,10,21,19,14,14,14,0.0,61,+1:33.502,7059839,48,15,1:49.852,166.249,2024-07-10T19:27:23.644-07:00
7828,153,5,11,16,"",R,15,0.0,47,\N,"",32,18,1:52.483,162.36,2024-07-10T19:27:23.644-07:00
7829,67,5,12,13,"",R,16,0.0,47,\N,"",17,16,1:50.636,165.071,2024-07-10T19:27:23.644-07:00
7830,17,9,14,4,"",R,17,0.0,45,\N,"",35,12,1:49.319,167.059,2024-07-10T19:27:23.644-07:00
7831,16,10,20,15,"",R,18,0.0,23,\N,"",15,19,1:52.623,162.158,2024-07-10T19:27:23.644-07:00
7832,2,2,6,20,"",R,19,0.0,19,\N,"",18,17,1:51.346,164.018,2024-07-10T19:27:23.644-07:00
7833,154,4,8,18,"",R,20,0.0,3,\N,"",2,20,1:57.192,155.836,2024-07-10T19:27:23.644-07:00
