result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
9820,117,1,2,6,1,1,1,9.0,61,1:41:26.115,6086115,"","",\N,"",2024-07-10T19:27:23.644-07:00
9821,105,6,27,1,2,2,2,6.0,61,+3.259,6089374,"","",\N,"",2024-07-10T19:27:23.644-07:00
9822,173,32,11,3,3,3,3,4.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9823,163,6,28,7,4,4,4,3.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9824,175,4,15,11,5,5,5,2.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9825,172,27,26,15,6,6,6,1.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9826,140,25,4,23,7,7,7,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9827,84,25,3,21,8,8,8,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9828,112,50,10,20,9,9,9,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9829,118,4,16,10,10,10,10,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9830,123,21,18,12,11,11,11,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9831,160,45,24,22,12,12,12,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9832,181,50,9,16,13,13,13,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9833,77,21,17,19,"",R,14,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9834,102,32,12,4,"",R,15,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9835,158,51,23,18,"",R,16,0.0,42,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9836,94,18,29,25,"",R,17,0.0,41,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9837,182,1,1,9,"",R,18,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9838,110,27,25,13,"",R,19,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9839,119,51,22,14,"",R,20,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9840,177,3,6,2,"",R,21,0.0,10,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9841,183,34,8,17,"",R,22,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9842,95,3,5,5,"",R,23,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9843,184,52,21,24,"",R,24,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
9844,137,34,7,8,"",R,25,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
