result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
16799,373,180,5,1,1,1,1,9.0,65,1:59:28.70,7168700,"","",\N,"",2024-07-10T19:27:23.644-07:00
16800,356,191,1,5,2,2,2,6.0,65,+1:25.36,7254060,"","",\N,"",2024-07-10T19:27:23.644-07:00
16801,304,191,2,6,3,3,3,4.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16802,341,11,3,7,4,4,4,3.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16803,374,66,8,11,5,5,5,2.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16804,345,167,21,13,6,6,6,1.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16805,306,187,22,14,7,7,7,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16806,395,6,12,16,8,8,8,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16807,278,6,9,2,9,9,9,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16808,347,167,16,17,10,10,10,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16809,389,191,19,19,11,11,11,0.0,41,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16810,346,167,15,10,12,12,12,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16811,360,194,14,8,"",R,13,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16812,388,66,17,15,"",R,14,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16813,328,66,7,12,"",R,15,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16814,289,180,6,4,"",R,16,0.0,18,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16815,382,176,18,9,"",R,17,0.0,12,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16816,364,189,11,3,"",R,18,0.0,4,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16817,392,176,10,10,"",R,19,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
