result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
22576,1,131,44,1,1,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,2024-07-10T19:27:23.644-07:00
22577,3,131,6,2,2,2,2,18.0,56,+0.714,5982722,39,2,1:42.565,191.328,2024-07-10T19:27:23.644-07:00
22578,20,6,5,3,3,3,3,15.0,56,+2.988,5984996,15,5,1:43.018,190.487,2024-07-10T19:27:23.644-07:00
22579,8,6,7,6,4,4,4,12.0,56,+3.835,5985843,48,6,1:43.026,190.472,2024-07-10T19:27:23.644-07:00
22580,13,3,19,4,5,5,5,10.0,56,+8.544,5990552,37,4,1:42.734,191.013,2024-07-10T19:27:23.644-07:00
22581,822,3,77,5,6,6,6,8.0,56,+9.885,5991893,37,7,1:43.051,190.426,2024-07-10T19:27:23.644-07:00
22582,154,208,8,8,7,7,7,6.0,56,+19.008,6001016,34,8,1:43.134,190.272,2024-07-10T19:27:23.644-07:00
22583,831,15,12,9,8,8,8,4.0,56,+22.625,6004633,46,12,1:43.692,189.248,2024-07-10T19:27:23.644-07:00
22584,817,9,3,7,9,9,9,2.0,56,+32.117,6014125,46,9,1:43.245,190.068,2024-07-10T19:27:23.644-07:00
22585,828,15,9,10,10,10,10,1.0,55,\N,"",32,15,1:44.204,188.319,2024-07-10T19:27:23.644-07:00
22586,815,10,11,15,11,11,11,0.0,55,\N,"",44,10,1:43.512,189.578,2024-07-10T19:27:23.644-07:00
22587,4,1,14,18,12,12,12,0.0,55,\N,"",40,13,1:43.728,189.183,2024-07-10T19:27:23.644-07:00
22588,832,5,55,14,13,13,13,0.0,55,\N,"",41,3,1:42.652,191.166,2024-07-10T19:27:23.644-07:00
22589,18,1,22,17,14,14,14,0.0,55,\N,"",21,16,1:44.991,186.907,2024-07-10T19:27:23.644-07:00
22590,829,209,28,19,15,15,15,0.0,54,\N,"",40,17,1:45.414,186.157,2024-07-10T19:27:23.644-07:00
22591,833,209,98,20,16,16,16,0.0,54,\N,"",43,19,1:45.963,185.192,2024-07-10T19:27:23.644-07:00
22592,830,5,33,13,17,17,17,0.0,52,\N,"",46,14,1:43.880,188.906,2024-07-10T19:27:23.644-07:00
22593,813,208,13,11,"",R,18,0.0,49,\N,"",37,11,1:43.686,189.259,2024-07-10T19:27:23.644-07:00
22594,826,9,26,12,"",R,19,0.0,15,\N,"",13,20,1:46.291,184.621,2024-07-10T19:27:23.644-07:00
22595,807,10,27,16,"",R,20,0.0,9,\N,"",6,18,1:45.844,185.401,2024-07-10T19:27:23.644-07:00
