result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
1615,15,4,7,1,1,1,1,10.0,77,1:45:46.601,6346601,22,2,1:14.870,160.598,2024-07-10T19:27:23.644-07:00
1616,18,16,9,2,2,2,2,8.0,77,+0.497,6347098,40,3,1:15.220,159.851,2024-07-10T19:27:23.644-07:00
1617,22,6,2,6,3,3,3,6.0,77,+1:15.766,6422367,16,6,1:15.763,158.705,2024-07-10T19:27:23.644-07:00
1618,31,3,3,9,4,4,4,5.0,76,\N,"",41,5,1:15.395,159.48,2024-07-10T19:27:23.644-07:00
1619,13,15,12,16,5,5,5,4.0,76,\N,"",23,10,1:17.151,155.85,2024-07-10T19:27:23.644-07:00
1620,43,7,16,15,6,6,6,3.0,76,\N,"",22,8,1:16.232,157.729,2024-07-10T19:27:23.644-07:00
1621,2,17,18,17,7,7,7,2.0,75,\N,"",35,13,1:18.262,153.637,2024-07-10T19:27:23.644-07:00
1622,44,7,17,13,8,8,8,1.0,74,\N,"",57,9,1:16.494,157.188,2024-07-10T19:27:23.644-07:00
1623,47,18,21,19,9,9,9,0.0,71,\N,"",2,19,1:21.886,146.838,2024-07-10T19:27:23.644-07:00
1624,23,3,4,12,10,10,10,0.0,69,\N,"",18,12,1:17.588,154.972,2024-07-10T19:27:23.644-07:00
1625,30,6,1,4,"",R,11,0.0,45,\N,"",23,1,1:14.439,161.528,2024-07-10T19:27:23.644-07:00
1626,4,4,8,3,"",R,12,0.0,41,\N,"",23,4,1:15.226,159.838,2024-07-10T19:27:23.644-07:00
1627,8,1,6,5,"",R,13,0.0,27,\N,"",15,7,1:16.203,157.789,2024-07-10T19:27:23.644-07:00
1628,46,18,20,20,"",R,14,0.0,15,\N,"",10,18,1:21.592,147.367,2024-07-10T19:27:23.644-07:00
1629,45,17,19,18,"",R,15,0.0,12,\N,"",10,14,1:19.415,151.407,2024-07-10T19:27:23.644-07:00
1630,17,19,14,11,"",R,16,0.0,11,\N,"",11,11,1:17.466,155.216,2024-07-10T19:27:23.644-07:00
1631,11,16,10,7,"",R,17,0.0,2,\N,"",2,17,1:21.368,147.773,2024-07-10T19:27:23.644-07:00
1632,14,1,5,8,"",R,18,0.0,2,\N,"",2,15,1:20.560,149.255,2024-07-10T19:27:23.644-07:00
1633,21,15,11,10,"",R,19,0.0,2,\N,"",2,16,1:20.804,148.804,2024-07-10T19:27:23.644-07:00
1634,32,19,15,14,"",R,20,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
