result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
16472,235,6,26,3,1,1,1,9.0,60,2:25:40.9,8740900,"","",\N,"",2024-07-10T19:27:23.644-07:00
16473,341,11,16,7,2,2,2,6.0,60,+1:58.6,8859500,"","",\N,"",2024-07-10T19:27:23.644-07:00
16474,328,196,28,2,3,3,3,4.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16475,350,195,30,17,4,4,4,3.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16476,304,187,8,4,5,5,5,2.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16477,361,66,36,14,6,6,6,1.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16478,370,66,22,12,7,7,7,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16479,360,187,10,6,8,8,8,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16480,306,82,6,8,9,9,9,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16481,278,6,24,5,10,10,10,0.0,55,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16482,346,180,34,11,11,11,11,0.0,54,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16483,345,66,20,10,"",N,12,0.0,53,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16484,358,191,2,1,"",R,13,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16485,356,191,4,13,"",R,14,0.0,15,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16486,289,180,12,9,"",R,15,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16487,359,195,32,15,"",R,16,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
16488,377,11,18,16,"",R,17,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
