result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
10603,117,1,7,2,1,1,1,9.0,67,1:35:13.284,5713284,"","",\N,"",2024-07-10T19:27:23.644-07:00
10604,105,6,27,5,2,2,2,6.0,67,+23.911,5737195,"","",\N,"",2024-07-10T19:27:23.644-07:00
10605,137,34,1,1,3,3,3,4.0,67,+24.922,5738206,"","",\N,"",2024-07-10T19:27:23.644-07:00
10606,182,1,8,15,4,4,4,3.0,67,+43.086,5756370,"","",\N,"",2024-07-10T19:27:23.644-07:00
10607,163,6,28,6,5,5,5,2.0,67,+1:01.430,5774714,"","",\N,"",2024-07-10T19:27:23.644-07:00
10608,119,51,22,9,6,6,6,1.0,66,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10609,110,27,26,17,7,7,7,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10610,184,52,21,24,8,8,8,0.0,65,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10611,123,21,18,11,9,9,9,0.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10612,183,27,25,19,10,10,10,0.0,64,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10613,118,4,16,7,11,11,11,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10614,189,45,30,22,"",R,12,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10615,170,34,2,10,"",R,13,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10616,95,32,12,8,"",R,14,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10617,175,4,15,3,"",R,15,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10618,158,51,23,13,"",R,16,0.0,37,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10619,112,50,9,25,"",R,17,0.0,37,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10620,156,50,10,21,"",R,18,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10621,172,3,5,14,"",R,19,0.0,27,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10622,173,32,11,23,"",R,20,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10623,140,53,20,26,"",R,21,0.0,17,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10624,177,3,6,4,"",R,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10625,102,53,19,12,"",R,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10626,176,21,17,16,"",R,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10627,77,54,31,18,"",R,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10628,160,45,24,20,"",R,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
