result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
19134,579,131,10,2,1,1,1,9.0,36,2:39:29.0,9569000,"","",\N,"",2024-07-10T19:27:23.644-07:00
19135,475,131,14,3,2,2,2,6.0,36,+8.1,9577100,"","",\N,"",2024-07-10T19:27:23.644-07:00
19136,642,6,2,4,3,3,3,4.0,36,+1:40.5,9669500,"","",\N,"",2024-07-10T19:27:23.644-07:00
19137,632,6,6,8,4,4,4,3.0,36,+3:25.5,9774500,"","",\N,"",2024-07-10T19:27:23.644-07:00
19138,643,105,24,13,5,5,5,1.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19139,427,6,4,10,6,6,6,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19140,577,105,22,7,7,7,7,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19141,607,105,26,11,8,8,8,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19142,627,105,28,12,9,9,9,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19143,648,131,12,6,"",R,10,0.0,21,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19144,608,132,30,1,"",R,11,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19145,578,118,40,9,"",R,12,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19146,554,105,20,5,"",R,13,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19147,660,105,38,0,"",W,14,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19148,641,6,48,0,"",W,15,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
19149,501,6,4,0,"",W,16,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
20263,554,105,24,13,5,5,5,1.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
