result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15520,224,32,31,1,1,1,1,9.0,54,1:29:16.660,5356660,"","",\N,"",2024-07-10T19:27:23.644-07:00
15521,304,1,12,7,2,2,2,6.0,54,+1.18,5357840,"","",\N,"",2024-07-10T19:27:23.644-07:00
15522,309,1,14,4,3,3,3,4.0,54,+36.53,5393190,"","",\N,"",2024-07-10T19:27:23.644-07:00
15523,305,63,25,12,4,4,4,3.0,54,+44.76,5401420,"","",\N,"",2024-07-10T19:27:23.644-07:00
15524,278,82,10,6,5,5,5,2.0,54,+45.64,5402300,"","",\N,"",2024-07-10T19:27:23.644-07:00
15525,307,66,9,10,6,6,6,1.0,54,+1:01.19,5417850,"","",\N,"",2024-07-10T19:27:23.644-07:00
15526,328,25,1,3,7,7,7,0.0,54,+1:09.09,5425750,"","",\N,"",2024-07-10T19:27:23.644-07:00
15527,306,66,7,21,8,8,8,0.0,54,+1:21.45,5438110,"","",\N,"",2024-07-10T19:27:23.644-07:00
15528,327,25,2,20,9,9,9,0.0,53,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15529,182,37,4,22,10,10,10,0.0,53,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15530,314,63,24,8,11,11,11,0.0,52,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15531,238,37,5,11,12,12,12,0.0,52,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15532,320,66,6,16,13,13,13,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15533,333,63,11,13,14,14,14,0.0,51,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15534,243,37,27,17,"",R,15,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15535,250,37,23,18,"",N,16,0.0,46,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15536,330,81,15,23,"",R,17,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15537,289,34,16,14,"",R,18,0.0,36,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15538,290,34,28,15,"",R,19,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15539,329,37,3,24,"",R,20,0.0,24,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15540,296,84,29,25,"",R,21,0.0,22,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15541,235,6,18,9,"",R,22,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15542,199,34,17,5,"",R,23,0.0,14,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15543,223,6,19,2,"",R,24,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15544,338,32,21,19,"",R,25,0.0,6,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
