result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
15834,328,25,11,1,1,1,1,9.0,64,1:55:13.1,6913100,"","",\N,"",2024-07-10T19:27:23.644-07:00
15835,238,200,17,6,2,2,2,6.0,64,+38.3,6951400,"","",\N,"",2024-07-10T19:27:23.644-07:00
15836,288,1,10,8,3,3,3,4.0,64,+1:35.8,7008900,"","",\N,"",2024-07-10T19:27:23.644-07:00
15837,304,1,9,10,4,4,4,3.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15838,317,180,3,7,5,5,5,2.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15839,327,25,12,3,6,6,6,1.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15840,224,180,2,4,7,7,7,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15841,235,6,4,12,8,8,8,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15842,346,66,14,2,9,9,9,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15843,278,82,20,5,10,10,10,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15844,341,63,22,14,11,11,11,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15845,337,66,31,19,12,12,12,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15846,207,6,6,13,13,13,13,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15847,320,66,15,16,14,14,14,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15848,352,66,28,21,15,15,15,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15849,330,200,18,20,16,16,16,0.0,57,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15850,329,200,19,22,"",N,17,0.0,56,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15851,353,180,35,25,"",N,18,0.0,55,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15852,243,63,24,23,"",R,19,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15853,306,82,21,11,"",R,20,0.0,15,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15854,342,200,33,24,"",R,21,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15855,223,6,5,18,"",R,22,0.0,7,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15856,289,34,37,15,"",R,23,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15857,314,34,8,17,"",R,24,0.0,1,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15858,307,66,16,9,"",R,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
15859,354,34,26,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
