result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
12807,199,6,11,4,1,1,1,9.0,63,1:49:59.86,6599860,"","",\N,"",2024-07-10T19:27:23.644-07:00
12808,224,56,14,7,2,2,2,6.0,63,+49.13,6648990,"","",\N,"",2024-07-10T19:27:23.644-07:00
12809,182,34,1,10,3,3,3,4.0,63,+57.02,6656880,"","",\N,"",2024-07-10T19:27:23.644-07:00
12810,207,32,5,3,4,4,4,3.0,63,+1:33.12,6692980,"","",\N,"",2024-07-10T19:27:23.644-07:00
12811,223,58,17,15,5,5,5,2.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12812,202,25,3,19,6,6,6,1.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12813,200,54,9,20,7,7,7,0.0,62,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12814,187,34,2,21,8,8,8,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12815,172,27,26,14,9,9,9,0.0,61,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12816,119,21,36,18,10,10,10,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12817,178,3,27,8,11,11,11,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12818,212,32,25,22,"",R,12,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12819,203,6,12,6,"",R,13,0.0,35,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12820,175,1,8,5,"",R,14,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12821,231,1,7,2,"",R,15,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12822,233,58,16,9,"",R,16,0.0,25,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12823,222,59,20,12,"",R,17,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12824,238,32,6,1,"",R,18,0.0,15,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12825,240,57,22,23,"",R,19,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12826,239,1,30,13,"",R,20,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12827,221,25,4,11,"",R,21,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12828,211,63,18,24,"",R,22,0.0,5,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12829,241,57,23,17,"",R,23,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12830,197,54,10,16,"",W,24,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12831,232,60,37,0,"",F,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12832,158,55,32,0,"",F,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12833,230,63,19,0,"",F,27,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
12834,242,64,24,0,"",F,28,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
