result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
4899,65,22,2,5,1,1,1,10.0,61,1:34:35.093,5675093,"","",\N,"",2024-07-10T19:27:23.644-07:00
4900,55,6,27,6,2,2,2,6.0,61,+16.479,5691572,"","",\N,"",2024-07-10T19:27:23.644-07:00
4901,14,3,6,3,3,3,3,4.0,61,+23.888,5698981,"","",\N,"",2024-07-10T19:27:23.644-07:00
4902,44,27,26,13,4,4,4,3.0,61,+1:33.168,5768261,"","",\N,"",2024-07-10T19:27:23.644-07:00
4903,87,1,7,10,5,5,5,2.0,61,+1:48.172,5783265,"","",\N,"",2024-07-10T19:27:23.644-07:00
4904,49,15,30,12,6,6,6,1.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4905,94,18,23,15,7,7,7,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4906,63,25,4,23,8,8,8,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4907,96,15,29,16,9,9,9,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4908,69,18,24,18,10,10,10,0.0,60,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4909,22,17,14,9,11,11,11,0.0,59,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4910,92,30,16,21,12,12,12,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4911,90,28,22,22,"",R,13,0.0,48,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4912,30,22,1,2,"",R,14,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4913,71,3,5,1,"",R,15,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4914,97,29,9,17,"",R,16,0.0,28,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4915,79,25,3,14,"",R,17,0.0,22,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4916,85,30,17,24,"",R,18,0.0,21,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4917,57,1,8,8,"",R,19,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4918,77,6,28,4,"",R,20,0.0,20,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4919,84,27,25,11,"",R,21,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4920,89,29,10,19,"",R,22,0.0,16,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4921,64,28,21,20,"",R,23,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
4922,56,17,15,7,"",R,24,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
