result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
10104,117,1,2,5,1,1,1,9.0,51,1:17:59.451,4679451,"","",\N,"",2024-07-10T19:27:23.644-07:00
10105,137,34,7,4,2,2,2,6.0,51,+51.635,4731086,"","",\N,"",2024-07-10T19:27:23.644-07:00
10106,102,32,12,1,3,3,3,4.0,51,+1:00.390,4739841,"","",\N,"",2024-07-10T19:27:23.644-07:00
10107,176,34,8,9,4,4,4,3.0,51,+1:00.609,4740060,"","",\N,"",2024-07-10T19:27:23.644-07:00
10108,140,6,28,10,5,5,5,2.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10109,173,32,11,6,6,6,6,1.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10110,175,4,15,8,7,7,7,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10111,84,25,3,18,8,8,8,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10112,123,21,18,14,9,9,9,0.0,50,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10113,166,27,25,19,10,10,10,0.0,49,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10114,95,3,5,3,11,11,11,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10115,170,53,19,15,12,12,12,0.0,47,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10116,105,6,27,7,13,13,13,0.0,45,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10117,177,3,6,2,"",R,14,0.0,44,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10118,172,27,26,20,"",R,15,0.0,40,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10119,182,1,1,16,"",R,16,0.0,33,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10120,119,51,22,13,"",R,17,0.0,31,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10121,179,45,24,22,"",R,18,0.0,26,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10122,112,50,9,26,"",R,19,0.0,19,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10123,77,21,17,11,"",R,20,0.0,13,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10124,118,4,16,6,"",R,21,0.0,9,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10125,178,26,33,25,"",R,22,0.0,6,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10126,158,51,23,17,"",R,23,0.0,3,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10127,186,50,10,24,"",R,24,0.0,2,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10128,94,18,29,23,"",R,25,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
10129,160,53,20,0,"",W,26,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
