result_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,ranks,fastest_lap_time,fastest_lap_speed,ingestion_date
2821,30,6,1,1,1,1,1,10.0,77,1:41:49.675,6109675,"","",\N,"",2024-07-10T19:27:23.644-07:00
2822,22,6,2,3,2,2,2,6.0,77,+3.363,6113038,"","",\N,"",2024-07-10T19:27:23.644-07:00
2823,14,1,4,2,3,3,3,4.0,77,+3.940,6113615,"","",\N,"",2024-07-10T19:27:23.644-07:00
2824,23,3,5,4,4,4,4,3.0,77,+49.687,6159362,"","",\N,"",2024-07-10T19:27:23.644-07:00
2825,57,1,3,6,5,5,5,2.0,77,+1:10.293,6179968,"","",\N,"",2024-07-10T19:27:23.644-07:00
2826,2,15,16,7,6,6,6,1.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2827,8,15,17,9,7,7,7,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2828,31,3,6,8,8,8,8,0.0,76,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2829,35,16,10,10,9,9,9,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2830,55,17,12,12,10,10,10,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2831,37,19,19,13,11,11,11,0.0,75,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2832,50,21,14,21,12,12,12,0.0,74,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2833,21,22,7,15,"",R,13,0.0,67,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2834,49,20,22,16,"",R,14,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2835,58,18,20,22,"",R,15,0.0,63,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2836,44,16,9,11,"",R,16,0.0,58,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2837,15,17,11,5,"",R,17,0.0,53,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2838,4,18,21,18,"",R,18,0.0,37,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2839,18,22,8,17,"",R,19,0.0,34,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2840,59,21,15,20,"",R,20,0.0,11,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2841,54,20,23,19,"",R,21,0.0,8,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
2842,56,19,18,14,"",R,22,0.0,0,\N,"","","",\N,"",2024-07-10T19:27:23.644-07:00
